"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Obsidian","text_Pegmatite","time_resp","text_Gabbro","text_Basalt","text_Peridotite","time_fb1","time_fb2","text_Pumice","text_Diorite","text_Andesite"
"","","","","","","","","","","","html-button-response","502","2.0.0","1791632","658a8d7d92db39c7d5c8d69b","3","27","210","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","48","Andesite","Basalt","01","false","1","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","503","2.0.0","1792145","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","48","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","504","2.0.0","1795923","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","","1959.2999999970198","1813.9000000059605","","",""
"","","","","","","","","","","","html-button-response","506","2.0.0","1797011","658a8d7d92db39c7d5c8d69b","3","27","1087","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","508","2.0.0","1797949","658a8d7d92db39c7d5c8d69b","3","27","936","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","2","class_response","4","train","1","Diorite","Basalt","05","false","3","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","509","2.0.0","1798796","658a8d7d92db39c7d5c8d69b","3","27","844","","","","","","","","","<img src= rock_img/I_Basalt_05.jpg style=""width:8cm; height:8.18cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","510","2.0.0","1799290","658a8d7d92db39c7d5c8d69b","3","27","492","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","3","class_response","4","train","2","Gabbro","Gabbro","09","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","511","2.0.0","1800248","658a8d7d92db39c7d5c8d69b","3","27","956","","","","","","","","","<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","512","2.0.0","1800762","658a8d7d92db39c7d5c8d69b","3","27","512","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","7","class_response","4","train","3","Pumice","Pegmatite","06","false","8","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","513","2.0.0","1801286","658a8d7d92db39c7d5c8d69b","3","27","522","","","","","","","","","<img src= rock_img/I_Pegmatite_06.jpg style=""width:8cm; height:5.17cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","514","2.0.0","1802225","658a8d7d92db39c7d5c8d69b","3","27","936","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","1","class_response","4","train","4","Basalt","Diorite","13","false","2","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","515","2.0.0","1802698","658a8d7d92db39c7d5c8d69b","3","27","471","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","516","2.0.0","1803696","658a8d7d92db39c7d5c8d69b","3","27","996","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","5","class_response","4","train","5","Pegmatite","Obsidian","09","false","6","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","517","2.0.0","1804563","658a8d7d92db39c7d5c8d69b","3","27","865","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","518","2.0.0","1805148","658a8d7d92db39c7d5c8d69b","3","27","583","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","4","train","6","Andesite","Gabbro","05","false","1","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","519","2.0.0","1806146","658a8d7d92db39c7d5c8d69b","3","27","996","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","520","2.0.0","1807034","658a8d7d92db39c7d5c8d69b","3","27","885","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","4","train","7","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","521","2.0.0","1807650","658a8d7d92db39c7d5c8d69b","3","27","613","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","522","2.0.0","1808294","658a8d7d92db39c7d5c8d69b","3","27","641","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","4","class_response","4","train","8","Obsidian","Pegmatite","16","false","5","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","523","2.0.0","1809019","658a8d7d92db39c7d5c8d69b","3","27","724","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","524","2.0.0","1810370","658a8d7d92db39c7d5c8d69b","3","27","1349","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","4","class_response","4","train","9","Obsidian","Peridotite","16","false","5","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","525","2.0.0","1811016","658a8d7d92db39c7d5c8d69b","3","27","643","","","","","","","","","<img src= rock_img/I_Peridotite_16.jpg style=""width:8cm; height:6.989999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","526","2.0.0","1811490","658a8d7d92db39c7d5c8d69b","3","27","472","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","4","train","10","Peridotite","Andesite","09","false","7","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","527","2.0.0","1811984","658a8d7d92db39c7d5c8d69b","3","27","492","","","","","","","","","<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","528","2.0.0","1812861","658a8d7d92db39c7d5c8d69b","3","27","875","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","1","class_response","4","train","11","Basalt","Peridotite","07","false","2","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","529","2.0.0","1814403","658a8d7d92db39c7d5c8d69b","3","27","1540","","","","","","","","","<img src= rock_img/I_Peridotite_07.jpg style=""width:8cm; height:4.83cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","530","2.0.0","1816017","658a8d7d92db39c7d5c8d69b","3","27","1612","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","2","class_response","4","train","12","Diorite","Pumice","06","false","3","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","531","2.0.0","1816933","658a8d7d92db39c7d5c8d69b","3","27","915","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","533","2.0.0","1818073","658a8d7d92db39c7d5c8d69b","3","27","1138","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","534","2.0.0","1818900","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","cat_selection","4","train","1","","","","","","","4","8","824.5999999940395","Gabbro","Pumice","[0.1365441062422141,0.12176900671386885,0.1123291415246557,0.13445878438440817,0.11353998506201309,0.13310599173899357,0.10962355623382644,0.13862942810002007]","[0.14919964810271677,0.20342882096196352,0.08502319892441698,null,0.17212913052769446,0.0796086335327802,0.13858151428601534,0.1720290536644127]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","535","1.0.0","1837251","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","paired_cat_display","4","train","1","","","","","","","","","5587.29999999702","","","","","","","12757.79999999702","seems to be heavy","","","","","have a light weight ","",""
"","","","","","","","","","","","html-button-response","536","2.0.0","1838028","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","cat_selection","4","train","2","","","","","","","5","6","775.4000000059605","Obsidian","Pegmatite","[0.1365441062422141,0.12176900671386885,0.1123291415246557,0.13445878438440817,0.11353998506201309,0.13310599173899357,0.10962355623382644,0.13862942810002007]","[0.22298980419850012,0.09571164878631089,0.02353715737505918,0.09021516215914276,null,0.25654686155428785,0.008897954265773266,0.3021014116609259]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","537","1.0.0","1866930","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","paired_cat_display","4","train","2","","","","","","","","","6421.9000000059605","","","","","has shinny surface","has different colors ","22473.70000000298","","","","","","","",""
"","","","","","","","","","","","html-button-response","538","2.0.0","1867969","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","cat_selection","4","train","3","","","","","","","5","8","1037","Obsidian","Pumice","[0.1365441062422141,0.12176900671386885,0.1123291415246557,0.13445878438440817,0.11353998506201309,0.13310599173899357,0.10962355623382644,0.13862942810002007]","[0.22298980419850012,0.09571164878631089,0.02353715737505918,0.09021516215914276,null,0.25654686155428785,0.008897954265773266,0.3021014116609259]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","539","1.0.0","1890633","658a8d7d92db39c7d5c8d69b","3","27","","","","","","","","","","","","paired_cat_display","4","train","3","","","","","","","","","6093.79999999702","","","","","has a glossy look","","16564.5","","","","","","has a rough look","",""
"","","","","","","","","","","","html-button-response","541","2.0.0","1891591","658a8d7d92db39c7d5c8d69b","3","27","956","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","542","2.0.0","1893184","658a8d7d92db39c7d5c8d69b","3","27","1591","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","1","class_response","4","test","1","Basalt","Gabbro","10","false","2","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","543","2.0.0","1893686","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","544","2.0.0","1894445","658a8d7d92db39c7d5c8d69b","3","27","757","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","6","class_response","4","test","2","Peridotite","Pumice","15","false","7","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","545","2.0.0","1894948","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","546","2.0.0","1895232","658a8d7d92db39c7d5c8d69b","3","27","282","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","4","test","3","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","547","2.0.0","1895736","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","548","2.0.0","1896624","658a8d7d92db39c7d5c8d69b","3","27","886","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","6","class_response","4","test","4","Peridotite","Diorite","15","false","7","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","549","2.0.0","1897126","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","550","2.0.0","1897360","658a8d7d92db39c7d5c8d69b","3","27","232","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","3","class_response","4","test","5","Gabbro","Diorite","10","false","4","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","551","2.0.0","1897862","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","552","2.0.0","1898409","658a8d7d92db39c7d5c8d69b","3","27","545","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","4","class_response","4","test","6","Obsidian","Gabbro","11","false","5","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","553","2.0.0","1898919","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","554","2.0.0","1899618","658a8d7d92db39c7d5c8d69b","3","27","697","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","4","test","7","Andesite","Peridotite","15","false","1","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","555","2.0.0","1900122","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","556","2.0.0","1900325","658a8d7d92db39c7d5c8d69b","3","27","200","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","6","class_response","4","test","8","Peridotite","Peridotite","05","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","557","2.0.0","1900829","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","558","2.0.0","1901041","658a8d7d92db39c7d5c8d69b","3","27","210","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","3","class_response","4","test","9","Gabbro","Peridotite","12","false","4","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","559","2.0.0","1901543","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","560","2.0.0","1902221","658a8d7d92db39c7d5c8d69b","3","27","676","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","4","test","10","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","561","2.0.0","1902722","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","562","2.0.0","1902946","658a8d7d92db39c7d5c8d69b","3","27","222","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","2","class_response","4","test","11","Diorite","Peridotite","02","false","3","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","563","2.0.0","1903450","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","564","2.0.0","1903662","658a8d7d92db39c7d5c8d69b","3","27","210","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","7","class_response","4","test","12","Pumice","Basalt","16","false","8","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","565","2.0.0","1904166","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","566","2.0.0","1904388","658a8d7d92db39c7d5c8d69b","3","27","220","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","4","test","13","Basalt","Pumice","09","false","2","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","567","2.0.0","1904890","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","13","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","568","2.0.0","1905699","658a8d7d92db39c7d5c8d69b","3","27","807","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","6","class_response","4","test","14","Peridotite","Pegmatite","11","false","7","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","569","2.0.0","1906201","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","14","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","570","2.0.0","1906788","658a8d7d92db39c7d5c8d69b","3","27","586","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","7","class_response","4","test","15","Pumice","Pegmatite","09","false","8","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","571","2.0.0","1907290","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","15","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","572","2.0.0","1907908","658a8d7d92db39c7d5c8d69b","3","27","615","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","3","class_response","4","test","16","Gabbro","Diorite","02","false","4","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","573","2.0.0","1908411","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","16","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","574","2.0.0","1908613","658a8d7d92db39c7d5c8d69b","3","27","200","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","2","class_response","4","test","17","Diorite","Basalt","12","false","3","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","575","2.0.0","1909117","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","17","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","576","2.0.0","1909390","658a8d7d92db39c7d5c8d69b","3","27","271","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","5","class_response","4","test","18","Pegmatite","Diorite","14","false","6","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","577","2.0.0","1909892","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","18","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","578","2.0.0","1911235","658a8d7d92db39c7d5c8d69b","3","27","1342","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","4","test","19","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","579","2.0.0","1911746","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","19","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","580","2.0.0","1913031","658a8d7d92db39c7d5c8d69b","3","27","1283","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","0","class_response","4","test","20","Andesite","Gabbro","08","false","1","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","581","2.0.0","1913532","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","20","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","582","2.0.0","1913887","658a8d7d92db39c7d5c8d69b","3","27","352","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","0","class_response","4","test","21","Andesite","Andesite","04","true","1","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","583","2.0.0","1914389","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","21","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","584","2.0.0","1915843","658a8d7d92db39c7d5c8d69b","3","27","1452","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","1","class_response","4","test","22","Basalt","Diorite","16","false","2","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","585","2.0.0","1916351","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","22","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","586","2.0.0","1916670","658a8d7d92db39c7d5c8d69b","3","27","317","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","2","class_response","4","test","23","Diorite","Basalt","01","false","3","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","587","2.0.0","1917172","658a8d7d92db39c7d5c8d69b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","23","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","588","2.0.0","1917547","658a8d7d92db39c7d5c8d69b","3","27","373","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","6","class_response","4","test","24","Peridotite","Gabbro","15","false","7","4","","","","","","","","","","","","","","","","","",""
