width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Andesite,text_Basalt,time_obs,time_resp,text_Gabbro,time_fb1,time_fb2,text_Diorite,text_Pegmatite
,,,,,,,,,,,html-button-response,377,2.0.0,970266,5c09a1171907db0001602601,4,33,814,,,,,,,,,"<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,971415,5c09a1171907db0001602601,4,33,1148,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",6,class_response,3,train,3,Peridotite,Peridotite,6,TRUE,7,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,972102,5c09a1171907db0001602601,4,33,685,,,,,,,,,"<img src= rock_img/I_Peridotite_06.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,973183,5c09a1171907db0001602601,4,33,1078,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,3,train,4,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,974000,5c09a1171907db0001602601,4,33,815,,,,,,,,,"<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,975050,5c09a1171907db0001602601,4,33,1049,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,3,train,5,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,976016,5c09a1171907db0001602601,4,33,964,,,,,,,,,"<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,977633,5c09a1171907db0001602601,4,33,1616,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,3,train,6,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,978583,5c09a1171907db0001602601,4,33,948,,,,,,,,,"<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,980118,5c09a1171907db0001602601,4,33,1534,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",3,class_response,3,train,7,Gabbro,Andesite,3,FALSE,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,981452,5c09a1171907db0001602601,4,33,1334,,,,,,,,,"<img src= rock_img/I_Andesite_03.jpg style=""width:8cm; height:5.73cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,983049,5c09a1171907db0001602601,4,33,1595,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,3,train,8,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,983949,5c09a1171907db0001602601,4,33,898,,,,,,,,,"<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,985082,5c09a1171907db0001602601,4,33,1132,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,train,9,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,985783,5c09a1171907db0001602601,4,33,700,,,,,,,,,"<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,987003,5c09a1171907db0001602601,4,33,1218,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>",5,class_response,3,train,10,Pegmatite,Pegmatite,11,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,987732,5c09a1171907db0001602601,4,33,728,,,,,,,,,"<img src= rock_img/I_Pegmatite_11.jpg style=""width:8cm; height:8.14cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,989134,5c09a1171907db0001602601,4,33,1400,,,,,,,,,"<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>",3,class_response,3,train,11,Gabbro,Gabbro,1,TRUE,4,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,990053,5c09a1171907db0001602601,4,33,917,,,,,,,,,"<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,991136,5c09a1171907db0001602601,4,33,1081,,,,,,,,,"<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>",1,class_response,3,train,12,Basalt,Basalt,14,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,991866,5c09a1171907db0001602601,4,33,729,,,,,,,,,"<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,993449,5c09a1171907db0001602601,4,33,1582,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,997600,5c09a1171907db0001602601,4,33,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,3050.2,1099.3,4,1,Gabbro,Andesite,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1025100,5c09a1171907db0001602601,4,33,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,,,,,"defined speckles
lighter rocks",,6348,21149.8,"mottled color, almost looks like one color
darker rocks",,,,
,,,,,,,,,,,html-button-response,402,2.0.0,1031033,5c09a1171907db0001602601,4,33,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,4914.8,1017.1,1,4,Andesite,Gabbro,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,1082233,5c09a1171907db0001602601,4,33,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,,,,,speckled with different color,,6167.8,45029.3,mottled with a similar color,,,,
,,,,,,,,,,,html-button-response,404,2.0.0,1085653,5c09a1171907db0001602601,4,33,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,2400.4,1018.8,3,1,Diorite,Andesite,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,1105785,5c09a1171907db0001602601,4,33,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,,,,,speckled with lighter color,,6011.2,14118.3,,,,speckled with darker color,
,,,,,,,,,,,html-button-response,407,2.0.0,1107086,5c09a1171907db0001602601,4,33,1300,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,1108550,5c09a1171907db0001602601,4,33,1463,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,1,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,1109053,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,1110399,5c09a1171907db0001602601,4,33,1344,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,3,test,2,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,1110901,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,1113000,5c09a1171907db0001602601,4,33,2096,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,test,3,Gabbro,Diorite,10,FALSE,4,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,1113502,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,1114852,5c09a1171907db0001602601,4,33,1348,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,3,test,4,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,1115355,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,1116699,5c09a1171907db0001602601,4,33,1342,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,5,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,1117204,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,1118400,5c09a1171907db0001602601,4,33,1193,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",3,class_response,3,test,6,Gabbro,Diorite,15,FALSE,4,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,1118903,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,1119999,5c09a1171907db0001602601,4,33,1093,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,3,test,7,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,1120501,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,1122950,5c09a1171907db0001602601,4,33,2447,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",1,class_response,3,test,8,Basalt,Gabbro,8,FALSE,2,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,1123453,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,1124901,5c09a1171907db0001602601,4,33,1445,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,3,test,9,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,1125402,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,1132050,5c09a1171907db0001602601,4,33,6646,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",0,class_response,3,test,10,Andesite,Peridotite,4,FALSE,1,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,1132551,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,1134767,5c09a1171907db0001602601,4,33,2212,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",3,class_response,3,test,11,Gabbro,Gabbro,13,TRUE,4,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,1135268,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,1136265,5c09a1171907db0001602601,4,33,995,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",1,class_response,3,test,12,Basalt,Basalt,10,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,1136769,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,1137917,5c09a1171907db0001602601,4,33,1145,,,,,,,,,"<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>",4,class_response,3,test,13,Obsidian,Obsidian,9,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,1138418,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,1140151,5c09a1171907db0001602601,4,33,1730,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",3,class_response,3,test,14,Gabbro,Peridotite,7,FALSE,4,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,1140653,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,1142017,5c09a1171907db0001602601,4,33,1361,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,test,15,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,1142520,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,1143902,5c09a1171907db0001602601,4,33,1381,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,16,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,1144404,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,1145116,5c09a1171907db0001602601,4,33,710,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,3,test,17,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,1145619,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,1147887,5c09a1171907db0001602601,4,33,2266,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",0,class_response,3,test,18,Andesite,Diorite,16,FALSE,1,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,1148389,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,1150050,5c09a1171907db0001602601,4,33,1659,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,3,test,19,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,1150554,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,1151533,5c09a1171907db0001602601,4,33,977,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,3,test,20,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,1152034,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,448,2.0.0,1154200,5c09a1171907db0001602601,4,33,2164,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",0,class_response,3,test,21,Andesite,Andesite,1,TRUE,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,449,2.0.0,1154702,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,21,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,450,2.0.0,1159418,5c09a1171907db0001602601,4,33,4713,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,test,22,Gabbro,Basalt,11,FALSE,4,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,451,2.0.0,1159923,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,452,2.0.0,1161068,5c09a1171907db0001602601,4,33,1142,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,23,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,453,2.0.0,1161569,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,23,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,454,2.0.0,1162716,5c09a1171907db0001602601,4,33,1145,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,test,24,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,455,2.0.0,1163217,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,24,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,456,2.0.0,1164167,5c09a1171907db0001602601,4,33,947,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,3,test,25,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,457,2.0.0,1164669,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,25,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,458,2.0.0,1166266,5c09a1171907db0001602601,4,33,1595,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,3,test,26,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,459,2.0.0,1166768,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,460,2.0.0,1168419,5c09a1171907db0001602601,4,33,1649,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",3,class_response,3,test,27,Gabbro,Gabbro,14,TRUE,4,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,461,2.0.0,1168921,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,27,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,462,2.0.0,1172983,5c09a1171907db0001602601,4,33,4060,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,3,test,28,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,463,2.0.0,1173487,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,28,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,464,2.0.0,1174934,5c09a1171907db0001602601,4,33,1446,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,3,test,29,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,465,2.0.0,1175438,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,29,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,466,2.0.0,1176900,5c09a1171907db0001602601,4,33,1460,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,test,30,Gabbro,Andesite,16,FALSE,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,467,2.0.0,1177402,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,30,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,468,2.0.0,1179317,5c09a1171907db0001602601,4,33,1912,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,test,31,Peridotite,Pegmatite,3,FALSE,7,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,469,2.0.0,1179821,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,31,,,,,,,,,,,,,,,,,,,,,
