"rt","url","trial_type","trial_index","plugin_version","time_elapsed","subject","condition","success","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","value","time_fb1","time_fb2"
"1119","","html-button-response","266","2.0.0","956448","rob","1","","","","","","","<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","32","","","","","","","","",""
"1783","","html-button-response","267","2.0.0","958232","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","2","train","33","Peridotite","Peridotite","06","true","7","7","","",""
"1391","","html-button-response","268","2.0.0","959624","rob","1","","","","","","","<img src= rock_img/I_Peridotite_06.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","33","","","","","","","","",""
"1823","","html-button-response","269","2.0.0","961448","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","3","class_response","2","train","34","Gabbro","Basalt","16","false","4","2","","",""
"5295","","html-button-response","270","2.0.0","966744","rob","1","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","34","","","","","","","","",""
"2999","","html-button-response","271","2.0.0","969744","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","35","Basalt","Basalt","12","true","2","2","","",""
"1159","","html-button-response","272","2.0.0","970903","rob","1","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","35","","","","","","","","",""
"1615","","html-button-response","273","2.0.0","972519","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","36","Basalt","Basalt","11","true","2","2","","",""
"1015","","html-button-response","274","2.0.0","973535","rob","1","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","36","","","","","","","","",""
"2928","","html-button-response","275","2.0.0","976464","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","2","train","37","Pegmatite","Pegmatite","13","true","6","6","","",""
"4511","","html-button-response","276","2.0.0","980975","rob","1","","","","","","","<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","37","","","","","","","","",""
"1567","","html-button-response","277","2.0.0","982544","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","38","Peridotite","Peridotite","02","true","7","7","","",""
"1447","","html-button-response","278","2.0.0","983991","rob","1","","","","","","","<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","38","","","","","","","","",""
"1767","","html-button-response","279","2.0.0","985760","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","train","39","Pumice","Pumice","08","true","8","8","","",""
"1199","","html-button-response","280","2.0.0","986960","rob","1","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","39","","","","","","","","",""
"1639","","html-button-response","281","2.0.0","988599","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","2","train","40","Pegmatite","Pegmatite","16","true","6","6","","",""
"999","","html-button-response","282","2.0.0","989599","rob","1","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","40","","","","","","","","",""
"1535","","html-button-response","283","2.0.0","991135","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","0","class_response","2","train","41","Andesite","Andesite","05","true","1","1","","",""
"935","","html-button-response","284","2.0.0","992071","rob","1","","","","","","","<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","41","","","","","","","","",""
"2223","","html-button-response","285","2.0.0","994296","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","train","42","Andesite","Andesite","14","true","1","1","","",""
"1095","","html-button-response","286","2.0.0","995391","rob","1","","","","","","","<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","42","","","","","","","","",""
"3583","","html-button-response","287","2.0.0","998976","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","2","train","43","Basalt","Basalt","05","true","2","2","","",""
"1296","","html-button-response","288","2.0.0","1000272","rob","1","","","","","","","<img src= rock_img/I_Basalt_05.jpg style=""width:8cm; height:8.18cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","43","","","","","","","","",""
"1623","","html-button-response","289","2.0.0","1001895","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","5","class_response","2","train","44","Pegmatite","Pegmatite","09","true","6","6","","",""
"1311","","html-button-response","290","2.0.0","1003207","rob","1","","","","","","","<img src= rock_img/I_Pegmatite_09.jpg style=""width:8cm; height:4.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","44","","","","","","","","",""
"1527","","html-button-response","291","2.0.0","1004736","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","45","Pumice","Pumice","10","true","8","8","","",""
"1143","","html-button-response","292","2.0.0","1005879","rob","1","","","","","","","<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","45","","","","","","","","",""
"1399","","html-button-response","293","2.0.0","1007280","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","2","train","46","Obsidian","Obsidian","12","true","5","5","","",""
"943","","html-button-response","294","2.0.0","1008224","rob","1","","","","","","","<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","46","","","","","","","","",""
"3447","","html-button-response","295","2.0.0","1011672","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","2","train","47","Gabbro","Gabbro","14","true","4","4","","",""
"1207","","html-button-response","296","2.0.0","1012879","rob","1","","","","","","","<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","47","","","","","","","","",""
"1591","","html-button-response","297","2.0.0","1014472","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","48","Pumice","Pumice","02","true","8","8","","",""
"1095","","html-button-response","298","2.0.0","1015567","rob","1","","","","","","","<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","48","","","","","","","","",""
"1935","","html-button-response","299","2.0.0","1017504","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","2","train","49","Diorite","Diorite","12","true","3","3","","",""
"1231","","html-button-response","300","2.0.0","1018735","rob","1","","","","","","","<img src= rock_img/I_Diorite_12.jpg style=""width:8cm; height:4.88cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","49","","","","","","","","",""
"4303","","html-button-response","302","2.0.0","1023040","rob","1","","","","","","","","0","start_test","","","","","","","","","","","",""
"5271","","html-button-response","303","2.0.0","1028310","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","2","test","2","Diorite","Diorite","13","true","3","3","","",""
"null","","html-keyboard-response","304","2.0.0","1028825","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","",""
"2115","","html-button-response","305","2.0.0","1030942","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","6","class_response","2","test","3","Peridotite","Peridotite","08","true","7","7","","",""
"null","","html-keyboard-response","306","2.0.0","1031444","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","",""
"1248","","html-button-response","307","2.0.0","1032694","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","test","4","Obsidian","Obsidian","05","true","5","5","","",""
"null","","html-keyboard-response","308","2.0.0","1033205","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","",""
"1479","","html-button-response","309","2.0.0","1034686","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","2","test","5","Andesite","Andesite","11","true","1","1","","",""
"null","","html-keyboard-response","310","2.0.0","1035188","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","",""
