"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat","text_Gabbro","text_Pegmatite","time_obs","time_resp","text_Basalt","text_Peridotite","text_Andesite","text_Diorite","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","249","2.0.0","1321680","6633e68c74f4d23c9ccb9c9a","4","17","1207","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1325236","6633e68c74f4d23c9ccb9c9a","4","17","3555","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","6","class_response","2","train","6","Peridotite","Diorite","06","false","7","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1326536","6633e68c74f4d23c9ccb9c9a","4","17","1299","","","","","","","","","<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1329212","6633e68c74f4d23c9ccb9c9a","4","17","2674","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","2","train","7","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1330292","6633e68c74f4d23c9ccb9c9a","4","17","1079","","","","","","","","","<img src= rock_img/I_Diorite_12.jpg style=""width:8cm; height:4.88cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1331508","6633e68c74f4d23c9ccb9c9a","4","17","1214","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","train","8","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1332544","6633e68c74f4d23c9ccb9c9a","4","17","1035","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1338456","6633e68c74f4d23c9ccb9c9a","4","17","5911","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","train","9","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1339448","6633e68c74f4d23c9ccb9c9a","4","17","991","","","","","","","","","<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1344392","6633e68c74f4d23c9ccb9c9a","4","17","4942","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1345300","6633e68c74f4d23c9ccb9c9a","4","17","906","","","","","","","","","<img src= rock_img/I_Pegmatite_06.jpg style=""width:8cm; height:5.17cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1348128","6633e68c74f4d23c9ccb9c9a","4","17","2827","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","2","train","11","Gabbro","Gabbro","05","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1349119","6633e68c74f4d23c9ccb9c9a","4","17","989","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1352245","6633e68c74f4d23c9ccb9c9a","4","17","3123","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Pegmatite","11","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1353099","6633e68c74f4d23c9ccb9c9a","4","17","853","","","","","","","","","<img src= rock_img/I_Pegmatite_11.jpg style=""width:8cm; height:8.14cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1354375","6633e68c74f4d23c9ccb9c9a","4","17","1275","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1369436","6633e68c74f4d23c9ccb9c9a","4","17","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","13271.300000011921","1787.3999999761581","7","4","Andesite","Diorite","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1468972","6633e68c74f4d23c9ccb9c9a","4","17","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","","","","","has inclusions of white
mostly grey but can also be brownish in color","","15132","84398.89999997616","","appears textured
multicolored including yellow, grey, white, and black","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1485180","6633e68c74f4d23c9ccb9c9a","4","17","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","14998.599999964237","1208.699999988079","1","3","Peridotite","Gabbro","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1581052","6633e68c74f4d23c9ccb9c9a","4","17","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","","","","","","","13133.099999964237","82735.60000002384","","","speckles of white in most 
in some the white is in more of a square shape
colors can be grey, black, and a greyish pink","smooth in texture
more spotted and Dalmatian-like in pattern","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1601440","6633e68c74f4d23c9ccb9c9a","4","17","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","13658.599999964237","6728.199999988079","2","4","Andesite","Diorite","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1671739","6633e68c74f4d23c9ccb9c9a","4","17","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","","","","","more textured with more white inclusions throughout","","8165.300000011921","62131","smooth in texture
mostly uniform in color with hardly any spots of white that are irregular","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1672943","6633e68c74f4d23c9ccb9c9a","4","17","1202","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1674280","6633e68c74f4d23c9ccb9c9a","4","17","1335","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","2","test","1","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1674790","6633e68c74f4d23c9ccb9c9a","4","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1677951","6633e68c74f4d23c9ccb9c9a","4","17","3159","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","2","test","2","Diorite","Diorite","15","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1678457","6633e68c74f4d23c9ccb9c9a","4","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1680039","6633e68c74f4d23c9ccb9c9a","4","17","1580","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","2","class_response","2","test","3","Diorite","Diorite","02","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1680541","6633e68c74f4d23c9ccb9c9a","4","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1686339","6633e68c74f4d23c9ccb9c9a","4","17","5796","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","3","class_response","2","test","4","Gabbro","Gabbro","01","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1686841","6633e68c74f4d23c9ccb9c9a","4","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1687975","6633e68c74f4d23c9ccb9c9a","4","17","1132","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","test","5","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1688479","6633e68c74f4d23c9ccb9c9a","4","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1689683","6633e68c74f4d23c9ccb9c9a","4","17","1202","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","test","6","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1690188","6633e68c74f4d23c9ccb9c9a","4","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","1692396","6633e68c74f4d23c9ccb9c9a","4","17","2205","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","test","7","Diorite","Diorite","07","true","3","3","","","","","","","","","","","","","","","",""
