width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Pumice,text_Diorite,time_obs,time_resp,text_Andesite,text_Basalt,text_Gabbro,text_Obsidian,time_fb1,time_fb2,text_Peridotite,text_Pegmatite
,,,,,,,,,,,html-button-response,519,2.0.0,2554268,66d74b9d2a9bfcaf3ddbe8a3,4,18,6764,,,,,,,,,"<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,520,2.0.0,2562342,66d74b9d2a9bfcaf3ddbe8a3,4,18,8068,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,4,train,7,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,521,2.0.0,2563478,66d74b9d2a9bfcaf3ddbe8a3,4,18,1130,,,,,,,,,"<img src= rock_img/I_Gabbro_08.jpg style=""width:8cm; height:5.15cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,522,2.0.0,2564774,66d74b9d2a9bfcaf3ddbe8a3,4,18,1289,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,4,train,8,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,523,2.0.0,2566126,66d74b9d2a9bfcaf3ddbe8a3,4,18,1343,,,,,,,,,"<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,4,train,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,524,2.0.0,2576995,66d74b9d2a9bfcaf3ddbe8a3,4,18,10863,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,4,train,9,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,525,2.0.0,2578410,66d74b9d2a9bfcaf3ddbe8a3,4,18,1408,,,,,,,,,"<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,526,2.0.0,2583105,66d74b9d2a9bfcaf3ddbe8a3,4,18,4686,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,train,10,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,527,2.0.0,2585261,66d74b9d2a9bfcaf3ddbe8a3,4,18,2149,,,,,,,,,"<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,4,train,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,528,2.0.0,2586905,66d74b9d2a9bfcaf3ddbe8a3,4,18,1634,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,train,11,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,529,2.0.0,2588271,66d74b9d2a9bfcaf3ddbe8a3,4,18,1358,,,,,,,,,"<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,4,train,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,530,2.0.0,2592602,66d74b9d2a9bfcaf3ddbe8a3,4,18,4324,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,4,train,12,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,531,2.0.0,2593861,66d74b9d2a9bfcaf3ddbe8a3,4,18,1253,,,,,,,,,"<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,533,2.0.0,2595241,66d74b9d2a9bfcaf3ddbe8a3,4,18,1372,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,534,2.0.0,2604272,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cat_selection,4,train,1,,,,,,,8026.3,998.5,3,4,Diorite,Gabbro,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,535,1.0.0,2640570,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,paired_cat_display,4,train,1,,,,,,,,,,,,,,swamp looking smooth dior,9991.1,26292,,,smooth looking boulder gabbro,,,,,
,,,,,,,,,,,html-button-response,536,2.0.0,2655052,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cat_selection,4,train,2,,,,,,,7525.2,6950.6,7,1,Peridotite,Andesite,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,537,1.0.0,2724735,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,paired_cat_display,4,train,2,,,,,,,,,,,,,,,13460.7,56207.7,regular street rock and,,,,,,pretty collect peri,
,,,,,,,,,,,html-button-response,538,2.0.0,2733521,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cat_selection,4,train,3,,,,,,,7880.7,899,6,2,Pegmatite,Basalt,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,539,1.0.0,2813702,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,paired_cat_display,4,train,3,,,,,,,,,,,,,,,6433.5,73729.3,,broken asphalt pumice loooking salt,,,,,,pretty rare looking peg
,,,,,,,,,,,html-button-response,541,2.0.0,2815351,66d74b9d2a9bfcaf3ddbe8a3,4,18,1643,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,542,2.0.0,2817259,66d74b9d2a9bfcaf3ddbe8a3,4,18,1900,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,4,test,1,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,543,2.0.0,2817764,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,544,2.0.0,2839638,66d74b9d2a9bfcaf3ddbe8a3,4,18,21865,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",0,class_response,4,test,2,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,545,2.0.0,2840144,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,2858863,66d74b9d2a9bfcaf3ddbe8a3,4,18,18708,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,4,test,3,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,2859369,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,2862199,66d74b9d2a9bfcaf3ddbe8a3,4,18,2817,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",1,class_response,4,test,4,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,2862707,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,2864328,66d74b9d2a9bfcaf3ddbe8a3,4,18,1608,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,4,test,5,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,2864834,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,2868861,66d74b9d2a9bfcaf3ddbe8a3,4,18,4014,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,4,test,6,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,2869367,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,2870733,66d74b9d2a9bfcaf3ddbe8a3,4,18,1355,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,4,test,7,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,2871237,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,2875847,66d74b9d2a9bfcaf3ddbe8a3,4,18,4601,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",0,class_response,4,test,8,Andesite,Andesite,5,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,2876353,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,558,2.0.0,2888173,66d74b9d2a9bfcaf3ddbe8a3,4,18,11809,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,4,test,9,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,559,2.0.0,2888679,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,560,2.0.0,2891280,66d74b9d2a9bfcaf3ddbe8a3,4,18,2591,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,4,test,10,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,561,2.0.0,2891786,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,562,2.0.0,2900124,66d74b9d2a9bfcaf3ddbe8a3,4,18,8329,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",3,class_response,4,test,11,Peridotite,Peridotite,5,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,563,2.0.0,2900629,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,564,2.0.0,2911195,66d74b9d2a9bfcaf3ddbe8a3,4,18,10555,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",6,class_response,4,test,12,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,565,2.0.0,2911700,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,566,2.0.0,2932806,66d74b9d2a9bfcaf3ddbe8a3,4,18,21098,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",3,class_response,4,test,13,Gabbro,Pumice,15,FALSE,4,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,567,2.0.0,2933310,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,568,2.0.0,2945834,66d74b9d2a9bfcaf3ddbe8a3,4,18,12510,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,4,test,14,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,569,2.0.0,2946339,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,570,2.0.0,2954807,66d74b9d2a9bfcaf3ddbe8a3,4,18,8459,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",6,class_response,4,test,15,Peridotite,Andesite,7,FALSE,7,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,571,2.0.0,2955311,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,572,2.0.0,2958897,66d74b9d2a9bfcaf3ddbe8a3,4,18,3577,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",4,class_response,4,test,16,Obsidian,Basalt,4,FALSE,5,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,573,2.0.0,2959402,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,574,2.0.0,2961069,66d74b9d2a9bfcaf3ddbe8a3,4,18,1653,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,4,test,17,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,575,2.0.0,2961576,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,576,2.0.0,2966068,66d74b9d2a9bfcaf3ddbe8a3,4,18,4477,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",6,class_response,4,test,18,Peridotite,Diorite,2,FALSE,7,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,577,2.0.0,2966575,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,578,2.0.0,2970474,66d74b9d2a9bfcaf3ddbe8a3,4,18,3889,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",3,class_response,4,test,19,Gabbro,Andesite,2,FALSE,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,579,2.0.0,2970979,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,580,2.0.0,2979263,66d74b9d2a9bfcaf3ddbe8a3,4,18,8274,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,4,test,20,Diorite,Gabbro,15,FALSE,3,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,581,2.0.0,2979769,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,582,2.0.0,2981592,66d74b9d2a9bfcaf3ddbe8a3,4,18,1812,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,test,21,Andesite,Andesite,16,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,583,2.0.0,2982096,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,584,2.0.0,2988549,66d74b9d2a9bfcaf3ddbe8a3,4,18,6441,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",6,class_response,4,test,22,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,585,2.0.0,2989054,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,586,2.0.0,2990646,66d74b9d2a9bfcaf3ddbe8a3,4,18,1579,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",4,class_response,4,test,23,Basalt,Basalt,5,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,587,2.0.0,2991151,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,588,2.0.0,2995114,66d74b9d2a9bfcaf3ddbe8a3,4,18,3953,,,,,,,,,"<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>",5,class_response,4,test,24,Pegmatite,Diorite,14,FALSE,6,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,589,2.0.0,2995628,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,590,2.0.0,2997041,66d74b9d2a9bfcaf3ddbe8a3,4,18,1402,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,4,test,25,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,591,2.0.0,2997546,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,592,2.0.0,3006164,66d74b9d2a9bfcaf3ddbe8a3,4,18,8610,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,4,test,26,Diorite,Gabbro,5,FALSE,3,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,593,2.0.0,3006669,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,594,2.0.0,3025726,66d74b9d2a9bfcaf3ddbe8a3,4,18,19051,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",5,class_response,4,test,27,Pegmatite,Diorite,13,FALSE,6,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,595,2.0.0,3026232,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,596,2.0.0,3041750,66d74b9d2a9bfcaf3ddbe8a3,4,18,15506,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",0,class_response,4,test,28,Gabbro,Gabbro,11,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,597,2.0.0,3042256,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,598,2.0.0,3060184,66d74b9d2a9bfcaf3ddbe8a3,4,18,17917,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",2,class_response,4,test,29,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,599,2.0.0,3060689,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,600,2.0.0,3064720,66d74b9d2a9bfcaf3ddbe8a3,4,18,4021,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",5,class_response,4,test,30,Pegmatite,Diorite,8,FALSE,6,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,601,2.0.0,3065226,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,602,2.0.0,3066669,66d74b9d2a9bfcaf3ddbe8a3,4,18,1430,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,test,31,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,603,2.0.0,3067174,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,604,2.0.0,3073364,66d74b9d2a9bfcaf3ddbe8a3,4,18,6179,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,4,test,32,Diorite,Peridotite,15,FALSE,3,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,605,2.0.0,3073871,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,32,,,,,,,,,,,,,,,,,,,,,,,,
