width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Gabbro,time_resp,text_Pegmatite,text_Peridotite,text_Andesite,text_Pumice,time_fb1,time_fb2
,,,,,,,,,,,html-button-response,523,2.0.0,5042230,66aa67e1fb6c20fb6beae30e,3,21,830,,,,,,,,,"<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,4,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,524,2.0.0,5043715,66aa67e1fb6c20fb6beae30e,3,21,1438,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",3,class_response,4,train,9,Gabbro,Andesite,1,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,525,2.0.0,5044588,66aa67e1fb6c20fb6beae30e,3,21,824,,,,,,,,,"<img src= rock_img/I_Andesite_01.jpg style=""width:8cm; height:5.87cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,526,2.0.0,5046167,66aa67e1fb6c20fb6beae30e,3,21,1532,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",3,class_response,4,train,10,Gabbro,Gabbro,12,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,527,2.0.0,5047534,66aa67e1fb6c20fb6beae30e,3,21,1320,,,,,,,,,"<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,528,2.0.0,5050016,66aa67e1fb6c20fb6beae30e,3,21,2439,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,4,train,11,Peridotite,Gabbro,5,FALSE,7,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,529,2.0.0,5050882,66aa67e1fb6c20fb6beae30e,3,21,825,,,,,,,,,"<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,530,2.0.0,5052126,66aa67e1fb6c20fb6beae30e,3,21,1197,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,4,train,12,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,531,2.0.0,5053068,66aa67e1fb6c20fb6beae30e,3,21,896,,,,,,,,,"<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,4,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,533,2.0.0,5054342,66aa67e1fb6c20fb6beae30e,3,21,1230,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,534,2.0.0,5055941,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cat_selection,4,train,1,,,,,,,1,4,1575,Andesite,Gabbro,"[0.13514129109190423,0.19693217552758552,0.12423374164853249,0.15624700029747454,0.036140164209890635,0.12896709415867227,0.1900485889131805,0.03228994415275982]","[null,0.32553113829890856,0.054609096638629215,0.48269202035294007,0.009150736672898476,0.006880693383411601,0.08773327702047443,0.03340303763273768]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,535,1.0.0,5134002,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,paired_cat_display,4,train,1,,,,,,,,,6406.5,,,,,,rough and mixed dark,71622,,,crystals grained light,,,
,,,,,,,,,,,html-button-response,536,2.0.0,5140509,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cat_selection,4,train,2,,,,,,,3,4,6472.9,Diorite,Gabbro,"[0.13514129109190423,0.19693217552758552,0.12423374164853249,0.15624700029747454,0.036140164209890635,0.12896709415867227,0.1900485889131805,0.03228994415275982]","[0.21252042919833558,0.031497003913699494,null,0.49401599951232117,0.009050122642936744,0.12812506911750904,0.09485549669247854,0.029935878922719563]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,537,1.0.0,5187119,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,paired_cat_display,4,train,2,,,,,,,,,5908.2,,,,,salt rough light,greyish dark crystal,40661.5,,,,,,
,,,,,,,,,,,html-button-response,538,2.0.0,5189186,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cat_selection,4,train,3,,,,,,,3,6,2028.3,Diorite,Pegmatite,"[0.13514129109190423,0.19693217552758552,0.12423374164853249,0.15624700029747454,0.036140164209890635,0.12896709415867227,0.1900485889131805,0.03228994415275982]","[0.21252042919833558,0.031497003913699494,null,0.49401599951232117,0.009050122642936744,0.12812506911750904,0.09485549669247854,0.029935878922719563]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,539,1.0.0,5231873,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,paired_cat_display,4,train,3,,,,,,,,,15624.4,,,,,salt grained light coloured,,27022.4,crystal dark rocky texture,,,,,
,,,,,,,,,,,html-button-response,541,2.0.0,5233376,66aa67e1fb6c20fb6beae30e,3,21,1447,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,542,2.0.0,5236475,66aa67e1fb6c20fb6beae30e,3,21,3053,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,4,test,1,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,543,2.0.0,5237000,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,544,2.0.0,5241146,66aa67e1fb6c20fb6beae30e,3,21,4121,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,4,test,2,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,545,2.0.0,5241673,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,5243160,66aa67e1fb6c20fb6beae30e,3,21,1466,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,4,test,3,Gabbro,Peridotite,4,FALSE,4,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,5243687,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,5248161,66aa67e1fb6c20fb6beae30e,3,21,4451,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",0,class_response,4,test,4,Andesite,Gabbro,13,FALSE,1,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,5248688,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,5255941,66aa67e1fb6c20fb6beae30e,3,21,7230,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",1,class_response,4,test,5,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,5256467,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,5268674,66aa67e1fb6c20fb6beae30e,3,21,12183,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,6,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,5269200,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,5282776,66aa67e1fb6c20fb6beae30e,3,21,13550,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,4,test,7,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,5283303,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,5285635,66aa67e1fb6c20fb6beae30e,3,21,2307,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,4,test,8,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,5286161,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,558,2.0.0,5287999,66aa67e1fb6c20fb6beae30e,3,21,1812,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",3,class_response,4,test,9,Gabbro,Peridotite,5,FALSE,4,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,559,2.0.0,5288525,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,560,2.0.0,5289688,66aa67e1fb6c20fb6beae30e,3,21,1138,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,4,test,10,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,561,2.0.0,5290214,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,562,2.0.0,5291194,66aa67e1fb6c20fb6beae30e,3,21,955,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,4,test,11,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,563,2.0.0,5291721,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,564,2.0.0,5293448,66aa67e1fb6c20fb6beae30e,3,21,1700,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",1,class_response,4,test,12,Basalt,Basalt,5,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,565,2.0.0,5293974,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,566,2.0.0,5295353,66aa67e1fb6c20fb6beae30e,3,21,1355,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,4,test,13,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,567,2.0.0,5295880,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,568,2.0.0,5297191,66aa67e1fb6c20fb6beae30e,3,21,1288,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,4,test,14,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,569,2.0.0,5297716,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,570,2.0.0,5311785,66aa67e1fb6c20fb6beae30e,3,21,14045,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",0,class_response,4,test,15,Andesite,Andesite,5,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,571,2.0.0,5312311,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,572,2.0.0,5313455,66aa67e1fb6c20fb6beae30e,3,21,1117,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,16,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,573,2.0.0,5313983,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,574,2.0.0,5317847,66aa67e1fb6c20fb6beae30e,3,21,3840,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,4,test,17,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,575,2.0.0,5318374,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,576,2.0.0,5322602,66aa67e1fb6c20fb6beae30e,3,21,4203,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",0,class_response,4,test,18,Andesite,Gabbro,15,FALSE,1,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,577,2.0.0,5323127,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,578,2.0.0,5324254,66aa67e1fb6c20fb6beae30e,3,21,1099,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,4,test,19,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,579,2.0.0,5324781,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,580,2.0.0,5327217,66aa67e1fb6c20fb6beae30e,3,21,2411,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",4,class_response,4,test,20,Obsidian,Basalt,10,FALSE,5,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,581,2.0.0,5327745,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,582,2.0.0,5410132,66aa67e1fb6c20fb6beae30e,3,21,82360,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",2,class_response,4,test,21,Diorite,Pegmatite,6,FALSE,3,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,583,2.0.0,5410659,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,21,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,584,2.0.0,5412165,66aa67e1fb6c20fb6beae30e,3,21,1481,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,4,test,22,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,585,2.0.0,5412692,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,586,2.0.0,5415440,66aa67e1fb6c20fb6beae30e,3,21,2726,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,4,test,23,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,587,2.0.0,5415966,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,588,2.0.0,5421265,66aa67e1fb6c20fb6beae30e,3,21,5274,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",3,class_response,4,test,24,Gabbro,Andesite,6,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,589,2.0.0,5421793,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,590,2.0.0,5424761,66aa67e1fb6c20fb6beae30e,3,21,2942,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,4,test,25,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,591,2.0.0,5425288,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,592,2.0.0,5427308,66aa67e1fb6c20fb6beae30e,3,21,1995,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,4,test,26,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,593,2.0.0,5427835,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,26,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,594,2.0.0,5428854,66aa67e1fb6c20fb6beae30e,3,21,994,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,test,27,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,595,2.0.0,5429380,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,596,2.0.0,5435750,66aa67e1fb6c20fb6beae30e,3,21,6346,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,4,test,28,Andesite,Andesite,3,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,597,2.0.0,5436276,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,598,2.0.0,5438762,66aa67e1fb6c20fb6beae30e,3,21,2462,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,4,test,29,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,599,2.0.0,5439290,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,600,2.0.0,5442614,66aa67e1fb6c20fb6beae30e,3,21,3299,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",6,class_response,4,test,30,Peridotite,Peridotite,6,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,601,2.0.0,5443142,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,602,2.0.0,5445450,66aa67e1fb6c20fb6beae30e,3,21,2284,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,4,test,31,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,603,2.0.0,5445978,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,604,2.0.0,5447072,66aa67e1fb6c20fb6beae30e,3,21,1069,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,4,test,32,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,605,2.0.0,5447598,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,606,2.0.0,5454234,66aa67e1fb6c20fb6beae30e,3,21,6611,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",3,class_response,4,test,33,Gabbro,Basalt,9,FALSE,4,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,607,2.0.0,5454760,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,608,2.0.0,5456132,66aa67e1fb6c20fb6beae30e,3,21,1348,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,4,test,34,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,609,2.0.0,5456657,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,610,2.0.0,5473001,66aa67e1fb6c20fb6beae30e,3,21,16317,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",0,class_response,4,test,35,Andesite,Andesite,14,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,611,2.0.0,5473526,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,35,,,,,,,,,,,,,,,,,,,,,,
