width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Gabbro,time_resp,text_Basalt,text_Pegmatite,text_Andesite,text_Peridotite,time_fb1,time_fb2
,,,,,,,,,,,html-keyboard-response,96,2.0.0,1057900,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,97,2.0.0,1061894,671fca7287fb225453006af0,3,29,3992,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,0,test,46,Diorite,Gabbro,5,FALSE,3,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,98,2.0.0,1062409,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,99,2.0.0,1064619,671fca7287fb225453006af0,3,29,2208,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",4,class_response,0,test,47,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,100,2.0.0,1065134,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,101,2.0.0,1066243,671fca7287fb225453006af0,3,29,1106,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",4,class_response,0,test,48,Obsidian,Pegmatite,8,FALSE,5,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,102,2.0.0,1066753,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,instructions,103,2.0.0,1103745,671fca7287fb225453006af0,3,29,36933,,,,,,,,"[{""page_index"":0,""viewing_time"":31205},{""page_index"":1,""viewing_time"":5728}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,104,2.0.0,1107400,671fca7287fb225453006af0,3,29,3655,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,106,2.0.0,1161671,671fca7287fb225453006af0,3,29,54269,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",2,class_response,1,train,1,Diorite,Peridotite,5,FALSE,3,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,107,2.0.0,1164597,671fca7287fb225453006af0,3,29,2924,,,,,,,,,"<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,1,train,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,108,2.0.0,1166950,671fca7287fb225453006af0,3,29,2352,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,1,train,2,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,109,2.0.0,1169104,671fca7287fb225453006af0,3,29,2153,,,,,,,,,"<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,1,train,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,110,2.0.0,1170990,671fca7287fb225453006af0,3,29,1884,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,1,train,3,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,111,2.0.0,1172702,671fca7287fb225453006af0,3,29,1711,,,,,,,,,"<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,1,train,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,112,2.0.0,1175785,671fca7287fb225453006af0,3,29,3082,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",1,class_response,1,train,4,Basalt,Andesite,1,FALSE,2,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,113,2.0.0,1177682,671fca7287fb225453006af0,3,29,1896,,,,,,,,,"<img src= rock_img/I_Andesite_01.jpg style=""width:8cm; height:5.87cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,1,train,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,114,2.0.0,1180185,671fca7287fb225453006af0,3,29,2501,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",1,class_response,1,train,5,Basalt,Diorite,6,FALSE,2,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,115,2.0.0,1181884,671fca7287fb225453006af0,3,29,1698,,,,,,,,,"<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,1,train,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,116,2.0.0,1184326,671fca7287fb225453006af0,3,29,2441,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,1,train,6,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,117,2.0.0,1186209,671fca7287fb225453006af0,3,29,1881,,,,,,,,,"<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,1,train,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,118,2.0.0,1200002,671fca7287fb225453006af0,3,29,13792,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",0,class_response,1,train,7,Andesite,Basalt,4,FALSE,1,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,119,2.0.0,1201772,671fca7287fb225453006af0,3,29,1770,,,,,,,,,"<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,1,train,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,120,2.0.0,1205518,671fca7287fb225453006af0,3,29,3744,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",3,class_response,1,train,8,Gabbro,Gabbro,13,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,121,2.0.0,1210931,671fca7287fb225453006af0,3,29,5412,,,,,,,,,"<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,1,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,122,2.0.0,1213469,671fca7287fb225453006af0,3,29,2537,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",7,class_response,1,train,9,Pumice,Andesite,10,FALSE,8,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,123,2.0.0,1215055,671fca7287fb225453006af0,3,29,1584,,,,,,,,,"<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,1,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,124,2.0.0,1216989,671fca7287fb225453006af0,3,29,1932,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,1,train,10,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,125,2.0.0,1218450,671fca7287fb225453006af0,3,29,1459,,,,,,,,,"<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,1,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,126,2.0.0,1247125,671fca7287fb225453006af0,3,29,28674,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",3,class_response,1,train,11,Gabbro,Pegmatite,12,FALSE,4,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,127,2.0.0,1248675,671fca7287fb225453006af0,3,29,1549,,,,,,,,,"<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,1,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,128,2.0.0,1251809,671fca7287fb225453006af0,3,29,3133,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",1,class_response,1,train,12,Basalt,Diorite,16,FALSE,2,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,129,2.0.0,1253248,671fca7287fb225453006af0,3,29,1438,,,,,,,,,"<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,1,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,instructions,130,2.0.0,1392273,671fca7287fb225453006af0,3,29,139024,,,,,,,,"[{""page_index"":0,""viewing_time"":26647},{""page_index"":1,""viewing_time"":50779},{""page_index"":2,""viewing_time"":41844},{""page_index"":3,""viewing_time"":19754}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,131,2.0.0,1400325,671fca7287fb225453006af0,3,29,8051,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,132,2.0.0,1468911,671fca7287fb225453006af0,3,29,,,,,,,,,,,,cat_selection,1,train,1,,,,,,,3,4,68583.7,Diorite,Gabbro,"[0.1646341463414634,0.1646341463414634,0.06707317073170732,0.14024390243902438,0.11585365853658537,0.14024390243902438,0.1646341463414634,0.04268292682926828]","[0.0498068946053242,0.049366125626516016,null,0.6869548520259613,0.05889775479324288,0.06457265539539818,0.05119531688856995,0.03920640066498749]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,133,1.0.0,1940424,671fca7287fb225453006af0,3,29,,,,,,,,,,,,paired_cat_display,1,train,1,,,,,,,,,12470.1,,,,,"this rock is made uo of about two-third plagioclase feldsper and one-third dark colored minerals. it has been used for many purposes ,include stone vases, ceremonial sculptures. ",this mafic rock is usually dark gray or black in color but can be greenish-black if contain a lot of olivine. example of this rock is monzagabro and quartz monzogabbro.,459038.9,,,,,,
,,,,,,,,,,,html-button-response,134,2.0.0,1961617,671fca7287fb225453006af0,3,29,,,,,,,,,,,,cat_selection,1,train,2,,,,,,,2,6,21192.4,Basalt,Pegmatite,"[0.1646341463414634,0.1646341463414634,0.06707317073170732,0.14024390243902438,0.11585365853658537,0.14024390243902438,0.1646341463414634,0.04268292682926828]","[0.05710161764915082,null,0.14922148801243276,0.26295368619349996,0.059487196342048666,0.14844998171175092,0.05785282115244631,0.2649332089386705]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,135,1.0.0,2127437,671fca7287fb225453006af0,3,29,,,,,,,,,,,,paired_cat_display,1,train,2,,,,,,,,,12003.8,,,,,,,153812.2,dark fine-grained volcanic rock,"A course-graine igneous rock, from a large crystals.",,,,
,,,,,,,,,,,html-button-response,136,2.0.0,2173032,671fca7287fb225453006af0,3,29,,,,,,,,,,,,cat_selection,1,train,3,,,,,,,1,7,45593.8,Andesite,Peridotite,"[0.1646341463414634,0.1646341463414634,0.06707317073170732,0.14024390243902438,0.11585365853658537,0.14024390243902438,0.1646341463414634,0.04268292682926828]","[null,0.05496030698730767,0.2516501037486414,0.26196798538039195,0.059552545971136045,0.04477921545294773,0.16157612089948667,0.16551372156008848]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,137,1.0.0,2310977,671fca7287fb225453006af0,3,29,,,,,,,,,,,,paired_cat_display,1,train,3,,,,,,,,,22139.6,,,,,,,115801.9,,,"A dark, fine-grained, brown or greyish rock.","IS a dence, course-grained plutonic rock.",,
,,,,,,,,,,,instructions,138,2.0.0,2340878,671fca7287fb225453006af0,3,29,29899,,,,,,,,"[{""page_index"":0,""viewing_time"":3157},{""page_index"":1,""viewing_time"":26742}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,139,2.0.0,2343270,671fca7287fb225453006af0,3,29,2390,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,140,2.0.0,2350147,671fca7287fb225453006af0,3,29,6876,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",3,class_response,1,test,1,Gabbro,Diorite,2,FALSE,4,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,141,2.0.0,2350652,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,142,2.0.0,2356515,671fca7287fb225453006af0,3,29,5861,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,1,test,2,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,143,2.0.0,2357027,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,144,2.0.0,2358717,671fca7287fb225453006af0,3,29,1688,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,1,test,3,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,145,2.0.0,2359219,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,146,2.0.0,2361184,671fca7287fb225453006af0,3,29,1962,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,1,test,4,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,147,2.0.0,2361692,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,148,2.0.0,2364232,671fca7287fb225453006af0,3,29,2538,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",3,class_response,1,test,5,Gabbro,Andesite,16,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,149,2.0.0,2364736,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,150,2.0.0,2366720,671fca7287fb225453006af0,3,29,1981,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",3,class_response,1,test,6,Gabbro,Andesite,14,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,151,2.0.0,2367229,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,152,2.0.0,2370237,671fca7287fb225453006af0,3,29,3006,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",3,class_response,1,test,7,Gabbro,Pegmatite,13,FALSE,4,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,153,2.0.0,2370746,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,154,2.0.0,2372568,671fca7287fb225453006af0,3,29,1820,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,1,test,8,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,155,2.0.0,2373082,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,156,2.0.0,2375032,671fca7287fb225453006af0,3,29,1947,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",1,class_response,1,test,9,Basalt,Diorite,12,FALSE,2,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,157,2.0.0,2375544,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,158,2.0.0,2379134,671fca7287fb225453006af0,3,29,3587,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",1,class_response,1,test,10,Basalt,Basalt,12,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,159,2.0.0,2379639,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,160,2.0.0,2384557,671fca7287fb225453006af0,3,29,4916,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,1,test,11,Pegmatite,Gabbro,5,FALSE,6,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,161,2.0.0,2385070,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,162,2.0.0,2386739,671fca7287fb225453006af0,3,29,1667,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,1,test,12,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,163,2.0.0,2387244,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,164,2.0.0,2391978,671fca7287fb225453006af0,3,29,4731,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",6,class_response,1,test,13,Peridotite,Peridotite,6,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,165,2.0.0,2392489,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,166,2.0.0,2396272,671fca7287fb225453006af0,3,29,3781,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",5,class_response,1,test,14,Pegmatite,Basalt,9,FALSE,6,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,167,2.0.0,2396774,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,168,2.0.0,2399595,671fca7287fb225453006af0,3,29,2819,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,1,test,15,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,169,2.0.0,2400106,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,170,2.0.0,2409661,671fca7287fb225453006af0,3,29,9553,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",0,class_response,1,test,16,Andesite,Gabbro,9,FALSE,1,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,171,2.0.0,2410172,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,172,2.0.0,2411958,671fca7287fb225453006af0,3,29,1783,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,1,test,17,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,173,2.0.0,2412463,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,174,2.0.0,2414718,671fca7287fb225453006af0,3,29,2252,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,1,test,18,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,175,2.0.0,2415226,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,176,2.0.0,2416981,671fca7287fb225453006af0,3,29,1753,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",6,class_response,1,test,19,Peridotite,Peridotite,13,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,177,2.0.0,2417485,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,178,2.0.0,2419173,671fca7287fb225453006af0,3,29,1686,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,1,test,20,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,179,2.0.0,2419676,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,180,2.0.0,2421764,671fca7287fb225453006af0,3,29,2086,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",4,class_response,1,test,21,Obsidian,Pegmatite,9,FALSE,5,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,181,2.0.0,2422280,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,21,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,182,2.0.0,2424688,671fca7287fb225453006af0,3,29,2406,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",4,class_response,1,test,22,Obsidian,Pegmatite,8,FALSE,5,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,183,2.0.0,2425194,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,1,test,22,,,,,,,,,,,,,,,,,,,,,,
