width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Pegmatite,text_Peridotite,time_resp,text_Andesite,text_Diorite,text_Basalt,text_Gabbro,time_fb1,time_fb2
,,,,,,,,,,,html-button-response,360,2.0.0,551640,5c1bf2d025bab90001f233fd,3,2,1402,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,2,test,44,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,552142,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,553449,5c1bf2d025bab90001f233fd,3,2,1305,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,2,test,45,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,553951,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,556074,5c1bf2d025bab90001f233fd,3,2,2121,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,2,test,46,Peridotite,Gabbro,5,FALSE,7,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,556575,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,559957,5c1bf2d025bab90001f233fd,3,2,3381,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",0,class_response,2,test,47,Andesite,Peridotite,14,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,560458,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,561653,5c1bf2d025bab90001f233fd,3,2,1193,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,2,test,48,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,562154,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,568975,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,5901.5,913.3
,,,,,,,,,,,html-button-response,372,2.0.0,570607,5c1bf2d025bab90001f233fd,3,2,1631,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,575385,5c1bf2d025bab90001f233fd,3,2,4777,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",3,class_response,3,train,1,Gabbro,Peridotite,7,FALSE,4,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,576297,5c1bf2d025bab90001f233fd,3,2,911,,,,,,,,,"<img src= rock_img/I_Peridotite_07.jpg style=""width:8cm; height:4.83cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,577541,5c1bf2d025bab90001f233fd,3,2,1243,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,3,train,2,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,577969,5c1bf2d025bab90001f233fd,3,2,427,,,,,,,,,"<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,579205,5c1bf2d025bab90001f233fd,3,2,1235,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,3,train,3,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,579963,5c1bf2d025bab90001f233fd,3,2,758,,,,,,,,,"<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,581054,5c1bf2d025bab90001f233fd,3,2,1089,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,train,4,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,582071,5c1bf2d025bab90001f233fd,3,2,1016,,,,,,,,,"<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,583209,5c1bf2d025bab90001f233fd,3,2,1138,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,3,train,5,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,583847,5c1bf2d025bab90001f233fd,3,2,637,,,,,,,,,"<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,584914,5c1bf2d025bab90001f233fd,3,2,1065,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,3,train,6,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,585736,5c1bf2d025bab90001f233fd,3,2,822,,,,,,,,,"<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,586414,5c1bf2d025bab90001f233fd,3,2,677,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,3,train,7,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,586915,5c1bf2d025bab90001f233fd,3,2,501,,,,,,,,,"<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,588143,5c1bf2d025bab90001f233fd,3,2,1226,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",2,class_response,3,train,8,Diorite,Andesite,7,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,588805,5c1bf2d025bab90001f233fd,3,2,661,,,,,,,,,"<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,590613,5c1bf2d025bab90001f233fd,3,2,1807,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,train,9,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,591235,5c1bf2d025bab90001f233fd,3,2,621,,,,,,,,,"<img src= rock_img/I_Peridotite_16.jpg style=""width:8cm; height:6.989999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,593261,5c1bf2d025bab90001f233fd,3,2,2025,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,train,10,Gabbro,Gabbro,9,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,594222,5c1bf2d025bab90001f233fd,3,2,961,,,,,,,,,"<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,595256,5c1bf2d025bab90001f233fd,3,2,1032,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,train,11,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,595942,5c1bf2d025bab90001f233fd,3,2,685,,,,,,,,,"<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,597040,5c1bf2d025bab90001f233fd,3,2,1097,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,3,train,12,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,597993,5c1bf2d025bab90001f233fd,3,2,952,,,,,,,,,"<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,599277,5c1bf2d025bab90001f233fd,3,2,1283,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,600052,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,2,4,774.1,Basalt,Gabbro,"[0.1726763918751078,0.09920808216488115,0.17533231241407976,0.2180838598929778,0.03594223701999447,0.08951736840104459,0.17329751121192,0.03594223701999447]","[0.028180768012298473,null,0.022444416123572834,0.8410504485820101,0.029358097875923386,0.022063662635762222,0.02855150167148249,0.02835110509895059]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,620898,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,6216.1,,,,,,,14627.9,,,one speckle and one porous,mostly all speckled,,
,,,,,,,,,,,html-button-response,402,2.0.0,622251,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,1,3,1351.8,Andesite,Diorite,"[0.1726763918751078,0.09920808216488115,0.17533231241407976,0.2180838598929778,0.03594223701999447,0.08951736840104459,0.17329751121192,0.03594223701999447]","[null,0.014781103080097798,0.26148300803617763,0.1115542789718779,0.016016146359679306,0.5360983059518086,0.043454511614158135,0.016612645986200585]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,641582,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,6307.4,,,,,,,13021,speckled but not consistently,black and white speckled,,,,
,,,,,,,,,,,html-button-response,404,2.0.0,643111,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,1,6,1527.8,Andesite,Pegmatite,"[0.1726763918751078,0.09920808216488115,0.17533231241407976,0.2180838598929778,0.03594223701999447,0.08951736840104459,0.17329751121192,0.03594223701999447]","[null,0.014781103080097798,0.26148300803617763,0.1115542789718779,0.016016146359679306,0.5360983059518086,0.043454511614158135,0.016612645986200585]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,666682,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,5923.3,,,,,striped and mutlicolor,,17644.2,speckled and gray,,,,,
,,,,,,,,,,,html-button-response,407,2.0.0,668521,5c1bf2d025bab90001f233fd,3,2,1837,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,674612,5c1bf2d025bab90001f233fd,3,2,6090,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",0,class_response,3,test,1,Andesite,Peridotite,14,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,675113,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,676388,5c1bf2d025bab90001f233fd,3,2,1273,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,3,test,2,Diorite,Diorite,7,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,676889,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,677908,5c1bf2d025bab90001f233fd,3,2,1017,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,3,test,3,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,678410,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,679257,5c1bf2d025bab90001f233fd,3,2,845,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,3,test,4,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,679759,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,680742,5c1bf2d025bab90001f233fd,3,2,982,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,3,test,5,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,681244,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,682252,5c1bf2d025bab90001f233fd,3,2,1007,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,6,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,682754,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,683536,5c1bf2d025bab90001f233fd,3,2,781,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,7,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,684037,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,685498,5c1bf2d025bab90001f233fd,3,2,1459,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",0,class_response,3,test,8,Andesite,Diorite,10,FALSE,1,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,685999,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,687872,5c1bf2d025bab90001f233fd,3,2,1871,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,3,test,9,Diorite,Gabbro,15,FALSE,3,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,688374,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,690003,5c1bf2d025bab90001f233fd,3,2,1627,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,10,Pegmatite,Andesite,14,FALSE,6,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,690505,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,693686,5c1bf2d025bab90001f233fd,3,2,3179,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,3,test,11,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,694188,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,695890,5c1bf2d025bab90001f233fd,3,2,1700,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",3,class_response,3,test,12,Gabbro,Gabbro,5,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,696391,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,697497,5c1bf2d025bab90001f233fd,3,2,1104,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,3,test,13,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,697998,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,699337,5c1bf2d025bab90001f233fd,3,2,1337,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,test,14,Peridotite,Peridotite,10,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,699839,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,701298,5c1bf2d025bab90001f233fd,3,2,1458,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",0,class_response,3,test,15,Andesite,Andesite,6,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,701800,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,703559,5c1bf2d025bab90001f233fd,3,2,1758,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,3,test,16,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,704060,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,706096,5c1bf2d025bab90001f233fd,3,2,2034,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,test,17,Gabbro,Basalt,16,FALSE,4,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,706597,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,709937,5c1bf2d025bab90001f233fd,3,2,3338,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",0,class_response,3,test,18,Andesite,Gabbro,10,FALSE,1,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,710437,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,712633,5c1bf2d025bab90001f233fd,3,2,2194,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,3,test,19,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,713135,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,716313,5c1bf2d025bab90001f233fd,3,2,3177,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,3,test,20,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,716815,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,448,2.0.0,718132,5c1bf2d025bab90001f233fd,3,2,1315,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,21,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,449,2.0.0,718633,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,21,,,,,,,,,,,,,,,,,,,,,,
