width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Andesite,text_Basalt,time_resp,text_Gabbro,text_Pegmatite,time_fb1,time_fb2,text_Obsidian,text_Diorite,text_Peridotite
,,,,,,,,,,,html-keyboard-response,355,2.0.0,1698882,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,41,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,356,2.0.0,1701164,666359d51e208f9165a348a8,3,51,2281,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,2,test,42,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,357,2.0.0,1701677,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,42,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,358,2.0.0,1704560,666359d51e208f9165a348a8,3,51,2881,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,2,test,43,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,359,2.0.0,1705064,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,360,2.0.0,1708408,666359d51e208f9165a348a8,3,51,3343,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,2,test,44,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,1708911,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,1710545,666359d51e208f9165a348a8,3,51,1633,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,2,test,45,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,1711059,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,1712476,666359d51e208f9165a348a8,3,51,1416,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,2,test,46,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,1712993,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,1714713,666359d51e208f9165a348a8,3,51,1719,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",5,class_response,2,test,47,Pegmatite,Obsidian,7,FALSE,6,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,1715216,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,1716692,666359d51e208f9165a348a8,3,51,1475,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,2,test,48,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,1717206,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,1759371,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,18585.3,23573.3,,,
,,,,,,,,,,,html-button-response,372,2.0.0,1761716,666359d51e208f9165a348a8,3,51,2343,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,1763698,666359d51e208f9165a348a8,3,51,1982,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",4,class_response,3,train,1,Obsidian,Obsidian,5,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,1764991,666359d51e208f9165a348a8,3,51,1292,,,,,,,,,"<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,1772089,666359d51e208f9165a348a8,3,51,7097,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,train,2,Gabbro,Gabbro,12,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,1773377,666359d51e208f9165a348a8,3,51,1287,,,,,,,,,"<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,1787161,666359d51e208f9165a348a8,3,51,13783,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",3,class_response,3,train,3,Gabbro,Andesite,1,FALSE,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,1788442,666359d51e208f9165a348a8,3,51,1280,,,,,,,,,"<img src= rock_img/I_Andesite_01.jpg style=""width:8cm; height:5.87cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,1795273,666359d51e208f9165a348a8,3,51,6829,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",0,class_response,3,train,4,Andesite,Andesite,5,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,1796840,666359d51e208f9165a348a8,3,51,1566,,,,,,,,,"<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,1798422,666359d51e208f9165a348a8,3,51,1582,,,,,,,,,"<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,train,5,Pumice,Pumice,4,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,1799572,666359d51e208f9165a348a8,3,51,1149,,,,,,,,,"<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,1801014,666359d51e208f9165a348a8,3,51,1440,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,3,train,6,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,1802054,666359d51e208f9165a348a8,3,51,1039,,,,,,,,,"<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,1803405,666359d51e208f9165a348a8,3,51,1350,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,train,7,Peridotite,Peridotite,10,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,1804474,666359d51e208f9165a348a8,3,51,1068,,,,,,,,,"<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,1807875,666359d51e208f9165a348a8,3,51,3400,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",1,class_response,3,train,8,Basalt,Basalt,11,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,1809287,666359d51e208f9165a348a8,3,51,1411,,,,,,,,,"<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,1810859,666359d51e208f9165a348a8,3,51,1571,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,3,train,9,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,1811870,666359d51e208f9165a348a8,3,51,1011,,,,,,,,,"<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,1813314,666359d51e208f9165a348a8,3,51,1442,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,train,10,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,1814468,666359d51e208f9165a348a8,3,51,1153,,,,,,,,,"<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,1816077,666359d51e208f9165a348a8,3,51,1608,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,train,11,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,1817464,666359d51e208f9165a348a8,3,51,1387,,,,,,,,,"<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,1827270,666359d51e208f9165a348a8,3,51,9805,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",2,class_response,3,train,12,Diorite,Diorite,6,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,1828353,666359d51e208f9165a348a8,3,51,1081,,,,,,,,,"<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,1829724,666359d51e208f9165a348a8,3,51,1371,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,1833835,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,1,3,4109.8,Andesite,Diorite,"[0.15344402394030668,0.1617195293146538,0.1622164973899339,0.15758177662748024,0.0911571780663106,0.06447996423640287,0.14994041392266735,0.05946061650224466]","[null,0.3602697191673461,0.17778045939695591,0.04255319279522949,0.016016146359679302,0.16372773049288608,0.19513925625529516,0.0445134955326078]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1917873,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,12541.7,,,,,"smaller crystals, greyish-black shades",,71481.9,,,,,,"bigger/ closer crystals, varied colors",
,,,,,,,,,,,html-button-response,402,2.0.0,1920662,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,2,4,2787.4,Basalt,Gabbro,"[0.15344402394030668,0.1617195293146538,0.1622164973899339,0.15758177662748024,0.0911571780663106,0.06447996423640287,0.14994041392266735,0.05946061650224466]","[0.04325783975949585,null,0.012230989538602138,0.5438732466141293,0.32970474036559627,0.012023499537500853,0.015559019951003032,0.04335066423367274]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,2022066,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,12169.7,,,,,,"dark shades, mostly no crystals, may have holes",89216.4,"dark shades, may have small crystals",,,,,,
,,,,,,,,,,,html-button-response,404,2.0.0,2026870,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,1,7,4801.7,Andesite,Peridotite,"[0.15344402394030668,0.1617195293146538,0.1622164973899339,0.15758177662748024,0.0911571780663106,0.06447996423640287,0.14994041392266735,0.05946061650224466]","[null,0.3602697191673461,0.17778045939695591,0.04255319279522949,0.016016146359679302,0.16372773049288608,0.19513925625529516,0.0445134955326078]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,2082826,666359d51e208f9165a348a8,3,51,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,6269.8,,,,,"light-dark shades, small crystals",,49680.5,,,,,,,yellowish shades may have crystals or holes
,,,,,,,,,,,html-button-response,407,2.0.0,2085788,666359d51e208f9165a348a8,3,51,2960,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,2093768,666359d51e208f9165a348a8,3,51,7979,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,test,1,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,2094280,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,2095983,666359d51e208f9165a348a8,3,51,1701,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,3,test,2,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,2096485,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,2097900,666359d51e208f9165a348a8,3,51,1414,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,3,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,2098414,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,2099952,666359d51e208f9165a348a8,3,51,1536,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,3,test,4,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,2100466,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,2102607,666359d51e208f9165a348a8,3,51,2140,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,3,test,5,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,2103125,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,2104884,666359d51e208f9165a348a8,3,51,1758,,,,,,,,,"<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",6,class_response,3,test,6,Peridotite,Peridotite,8,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,2105398,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,2107400,666359d51e208f9165a348a8,3,51,2000,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",5,class_response,3,test,7,Pegmatite,Pegmatite,13,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,2107910,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,2110037,666359d51e208f9165a348a8,3,51,2127,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,3,test,8,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,2110539,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,2111850,666359d51e208f9165a348a8,3,51,1310,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,3,test,9,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,2112367,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,2113597,666359d51e208f9165a348a8,3,51,1229,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,3,test,10,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,2114098,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,2116271,666359d51e208f9165a348a8,3,51,2172,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,3,test,11,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,2116786,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,2118355,666359d51e208f9165a348a8,3,51,1568,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,12,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,2118858,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,2120601,666359d51e208f9165a348a8,3,51,1741,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",5,class_response,3,test,13,Pegmatite,Obsidian,6,FALSE,6,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,2121103,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,2124617,666359d51e208f9165a348a8,3,51,3513,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,3,test,14,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,2125122,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,2126943,666359d51e208f9165a348a8,3,51,1820,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,15,Pegmatite,Andesite,14,FALSE,6,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,2127449,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,2129415,666359d51e208f9165a348a8,3,51,1964,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",7,class_response,3,test,16,Pumice,Pumice,15,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,2129922,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,2131370,666359d51e208f9165a348a8,3,51,1447,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,3,test,17,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,2131885,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,2141953,666359d51e208f9165a348a8,3,51,10067,,,,,,,,,"<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>",0,class_response,3,test,18,Andesite,Gabbro,1,FALSE,1,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,2142454,666359d51e208f9165a348a8,3,51,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,2144317,666359d51e208f9165a348a8,3,51,1861,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,test,19,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,
