width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Gabbro,time_resp,text_Peridotite,text_Basalt,text_Pumice,time_fb1,time_fb2,text_Andesite,text_Pegmatite
,,,,,,,,,,,html-button-response,516,2.0.0,1671739,614b3d6a4f76b8dfc939adf0,3,5,1399,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,4,train,5,Basalt,Gabbro,11,FALSE,2,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,517,2.0.0,1672578,614b3d6a4f76b8dfc939adf0,3,5,835,,,,,,,,,"<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,518,2.0.0,1674618,614b3d6a4f76b8dfc939adf0,3,5,2036,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",2,class_response,4,train,6,Diorite,Diorite,6,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,519,2.0.0,1676057,614b3d6a4f76b8dfc939adf0,3,5,1436,,,,,,,,,"<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,520,2.0.0,1678899,614b3d6a4f76b8dfc939adf0,3,5,2839,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",0,class_response,4,train,7,Andesite,Andesite,5,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,521,2.0.0,1679754,614b3d6a4f76b8dfc939adf0,3,5,850,,,,,,,,,"<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,522,2.0.0,1681401,614b3d6a4f76b8dfc939adf0,3,5,1644,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",5,class_response,4,train,8,Pegmatite,Andesite,14,FALSE,6,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,523,2.0.0,1682258,614b3d6a4f76b8dfc939adf0,3,5,853,,,,,,,,,"<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,524,2.0.0,1683577,614b3d6a4f76b8dfc939adf0,3,5,1316,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,4,train,9,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,525,2.0.0,1684377,614b3d6a4f76b8dfc939adf0,3,5,797,,,,,,,,,"<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,4,train,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,526,2.0.0,1685504,614b3d6a4f76b8dfc939adf0,3,5,1124,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,4,train,10,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,527,2.0.0,1686162,614b3d6a4f76b8dfc939adf0,3,5,655,,,,,,,,,"<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,4,train,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,528,2.0.0,1687392,614b3d6a4f76b8dfc939adf0,3,5,1228,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,4,train,11,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,529,2.0.0,1688097,614b3d6a4f76b8dfc939adf0,3,5,701,,,,,,,,,"<img src= rock_img/I_Pegmatite_05.jpg style=""width:8cm; height:7.300000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,4,train,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,530,2.0.0,1691401,614b3d6a4f76b8dfc939adf0,3,5,3301,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",0,class_response,4,train,12,Andesite,Gabbro,9,FALSE,1,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,531,2.0.0,1692213,614b3d6a4f76b8dfc939adf0,3,5,807,,,,,,,,,"<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,533,2.0.0,1693401,614b3d6a4f76b8dfc939adf0,3,5,1184,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,534,2.0.0,1694633,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,cat_selection,4,train,1,,,,,,,1,3,1227.6,Andesite,Diorite,"[0.16289301976345147,0.15021788180872683,0.10622263658357639,0.26270288627808763,0.06180805646488082,0.09016591100232181,0.10926624774240926,0.056723360356545634]","[null,0.0275742968803005,0.8268456546668607,0.05378299005951786,0.009150736672898478,0.026009888740323433,0.008886498829677781,0.04774993415042156]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,535,1.0.0,1731903,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,paired_cat_display,4,train,1,,,,,,,,,6022.9,,,,,has snowflake like pattern,,31245.4,,,,,,has different color rock surfaces,
,,,,,,,,,,,html-button-response,536,2.0.0,1733539,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,cat_selection,4,train,2,,,,,,,1,4,1632,Andesite,Gabbro,"[0.16289301976345147,0.15021788180872683,0.10622263658357639,0.26270288627808763,0.06180805646488082,0.09016591100232181,0.10926624774240926,0.056723360356545634]","[null,0.0275742968803005,0.8268456546668607,0.05378299005951786,0.009150736672898478,0.026009888740323433,0.008886498829677781,0.04774993415042156]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,537,1.0.0,1758015,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,paired_cat_display,4,train,2,,,,,,,,,5635,,,,,,has no specks,18839.2,,,,,,has different colored specks,
,,,,,,,,,,,html-button-response,538,2.0.0,1759369,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,cat_selection,4,train,3,,,,,,,1,7,1350.8,Andesite,Peridotite,"[0.16289301976345147,0.15021788180872683,0.10622263658357639,0.26270288627808763,0.06180805646488082,0.09016591100232181,0.10926624774240926,0.056723360356545634]","[null,0.0275742968803005,0.8268456546668607,0.05378299005951786,0.009150736672898478,0.026009888740323433,0.008886498829677781,0.04774993415042156]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,539,1.0.0,1790527,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,paired_cat_display,4,train,3,,,,,,,,,6747.9,,,,,,,24407.8,has green hue,,,,,has different colored specks,
,,,,,,,,,,,html-button-response,541,2.0.0,1791529,614b3d6a4f76b8dfc939adf0,3,5,998,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,542,2.0.0,1799850,614b3d6a4f76b8dfc939adf0,3,5,8317,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",0,class_response,4,test,1,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,543,2.0.0,1800353,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,544,2.0.0,1801504,614b3d6a4f76b8dfc939adf0,3,5,1148,,,,,,,,,"<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>",4,class_response,4,test,2,Obsidian,Obsidian,9,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,545,2.0.0,1802011,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,1821786,614b3d6a4f76b8dfc939adf0,3,5,19770,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,4,test,3,Diorite,Diorite,7,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,1822295,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,1823593,614b3d6a4f76b8dfc939adf0,3,5,1295,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,4,test,4,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,1824094,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,1825337,614b3d6a4f76b8dfc939adf0,3,5,1239,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,4,test,5,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,1825843,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,1829764,614b3d6a4f76b8dfc939adf0,3,5,3917,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,4,test,6,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,1830273,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,1832170,614b3d6a4f76b8dfc939adf0,3,5,1892,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",6,class_response,4,test,7,Peridotite,Peridotite,10,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,1832677,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,1834185,614b3d6a4f76b8dfc939adf0,3,5,1504,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,4,test,8,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,1834687,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,558,2.0.0,1836130,614b3d6a4f76b8dfc939adf0,3,5,1439,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,9,Basalt,Basalt,12,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,559,2.0.0,1836644,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,560,2.0.0,1838187,614b3d6a4f76b8dfc939adf0,3,5,1539,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,4,test,10,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,561,2.0.0,1838693,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,562,2.0.0,1839778,614b3d6a4f76b8dfc939adf0,3,5,1082,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",1,class_response,4,test,11,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,563,2.0.0,1840292,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,564,2.0.0,1841458,614b3d6a4f76b8dfc939adf0,3,5,1164,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,4,test,12,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,565,2.0.0,1841965,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,566,2.0.0,1843089,614b3d6a4f76b8dfc939adf0,3,5,1120,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,4,test,13,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,567,2.0.0,1843590,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,568,2.0.0,1852673,614b3d6a4f76b8dfc939adf0,3,5,9079,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",0,class_response,4,test,14,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,569,2.0.0,1853182,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,570,2.0.0,1855321,614b3d6a4f76b8dfc939adf0,3,5,2136,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,4,test,15,Gabbro,Gabbro,5,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,571,2.0.0,1855822,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,572,2.0.0,1857073,614b3d6a4f76b8dfc939adf0,3,5,1247,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,4,test,16,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,573,2.0.0,1857579,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,574,2.0.0,1859217,614b3d6a4f76b8dfc939adf0,3,5,1634,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,4,test,17,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,575,2.0.0,1859732,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,576,2.0.0,1860731,614b3d6a4f76b8dfc939adf0,3,5,993,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,test,18,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,577,2.0.0,1861237,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,578,2.0.0,1863449,614b3d6a4f76b8dfc939adf0,3,5,2208,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",0,class_response,4,test,19,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,579,2.0.0,1863950,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,580,2.0.0,1865065,614b3d6a4f76b8dfc939adf0,3,5,1111,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,test,20,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,581,2.0.0,1865573,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,582,2.0.0,1867879,614b3d6a4f76b8dfc939adf0,3,5,2303,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,4,test,21,Andesite,Andesite,3,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,583,2.0.0,1868392,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,584,2.0.0,1869512,614b3d6a4f76b8dfc939adf0,3,5,1117,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",4,class_response,4,test,22,Obsidian,Obsidian,5,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,585,2.0.0,1870022,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,586,2.0.0,1871737,614b3d6a4f76b8dfc939adf0,3,5,1711,,,,,,,,,"<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>",0,class_response,4,test,23,Andesite,Gabbro,1,FALSE,1,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,587,2.0.0,1872242,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,23,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,588,2.0.0,1873401,614b3d6a4f76b8dfc939adf0,3,5,1156,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,4,test,24,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,589,2.0.0,1873916,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,24,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,590,2.0.0,1875504,614b3d6a4f76b8dfc939adf0,3,5,1585,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",2,class_response,4,test,25,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,591,2.0.0,1876013,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,25,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,592,2.0.0,1877650,614b3d6a4f76b8dfc939adf0,3,5,1633,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",2,class_response,4,test,26,Diorite,Andesite,1,FALSE,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,593,2.0.0,1878151,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,26,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,594,2.0.0,1879308,614b3d6a4f76b8dfc939adf0,3,5,1153,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,4,test,27,Pegmatite,Pegmatite,3,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,595,2.0.0,1879815,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,27,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,596,2.0.0,1887241,614b3d6a4f76b8dfc939adf0,3,5,7422,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",3,class_response,4,test,28,Gabbro,Peridotite,16,FALSE,4,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,597,2.0.0,1887751,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,598,2.0.0,1889813,614b3d6a4f76b8dfc939adf0,3,5,2058,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,4,test,29,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,599,2.0.0,1890319,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,600,2.0.0,1891396,614b3d6a4f76b8dfc939adf0,3,5,1072,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,test,30,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,601,2.0.0,1891901,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,602,2.0.0,1893681,614b3d6a4f76b8dfc939adf0,3,5,1777,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,4,test,31,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,,
