width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Basalt,text_Peridotite,time_obs,time_resp,text_Diorite,text_Obsidian,text_Andesite,time_fb1,time_fb2,text_Gabbro,text_Pegmatite,text_Pumice
,,,,,,,,,,,html-button-response,364,2.0.0,1358446,670efc8f27af6732888de1d8,4,42,1567,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",2,class_response,2,test,46,Diorite,Diorite,15,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,1358955,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,1360422,670efc8f27af6732888de1d8,4,42,1463,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",4,class_response,2,test,47,Obsidian,Obsidian,5,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,1360936,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,1361750,670efc8f27af6732888de1d8,4,42,810,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,2,test,48,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,1362251,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,1376613,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,12745.5,1600.1,,,
,,,,,,,,,,,html-button-response,372,2.0.0,1378245,670efc8f27af6732888de1d8,4,42,1629,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,1382942,670efc8f27af6732888de1d8,4,42,4693,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",6,class_response,3,train,1,Peridotite,Peridotite,5,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,1384461,670efc8f27af6732888de1d8,4,42,1517,,,,,,,,,"<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,1396197,670efc8f27af6732888de1d8,4,42,11733,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",0,class_response,3,train,2,Andesite,Andesite,1,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,1397117,670efc8f27af6732888de1d8,4,42,916,,,,,,,,,"<img src= rock_img/I_Andesite_01.jpg style=""width:8cm; height:5.87cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,1399318,670efc8f27af6732888de1d8,4,42,2197,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,3,train,3,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,1400333,670efc8f27af6732888de1d8,4,42,1012,,,,,,,,,"<img src= rock_img/I_Pumice_09.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,1408118,670efc8f27af6732888de1d8,4,42,7781,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,train,4,Peridotite,Diorite,10,FALSE,7,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,1409325,670efc8f27af6732888de1d8,4,42,1204,,,,,,,,,"<img src= rock_img/I_Diorite_10.jpg style=""width:8cm; height:5.949999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,1442310,670efc8f27af6732888de1d8,4,42,32981,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,3,train,5,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,1442957,670efc8f27af6732888de1d8,4,42,645,,,,,,,,,"<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,1457654,670efc8f27af6732888de1d8,4,42,14693,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,3,train,6,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,1459109,670efc8f27af6732888de1d8,4,42,1452,,,,,,,,,"<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,1468133,670efc8f27af6732888de1d8,4,42,9021,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,3,train,7,Basalt,Basalt,9,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,1469293,670efc8f27af6732888de1d8,4,42,1157,,,,,,,,,"<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,1471069,670efc8f27af6732888de1d8,4,42,1773,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,3,train,8,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,1472277,670efc8f27af6732888de1d8,4,42,1204,,,,,,,,,"<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,1491101,670efc8f27af6732888de1d8,4,42,18821,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,3,train,9,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,1491789,670efc8f27af6732888de1d8,4,42,685,,,,,,,,,"<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,1499085,670efc8f27af6732888de1d8,4,42,7293,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,train,10,Gabbro,Gabbro,12,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,1499917,670efc8f27af6732888de1d8,4,42,829,,,,,,,,,"<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,1512350,670efc8f27af6732888de1d8,4,42,12429,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",6,class_response,3,train,11,Peridotite,Peridotite,14,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,1513189,670efc8f27af6732888de1d8,4,42,837,,,,,,,,,"<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,1525517,670efc8f27af6732888de1d8,4,42,12324,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,3,train,12,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,1526149,670efc8f27af6732888de1d8,4,42,630,,,,,,,,,"<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,1527877,670efc8f27af6732888de1d8,4,42,1725,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,1533646,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,4670,1096,6,7,Pegmatite,Peridotite,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1598837,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,,,,,,"blended look, rougher, less distinct colors",8707.2,56477.3,,,,,,,"distinct marks, smoother texture, odd shape",
,,,,,,,,,,,html-button-response,402,2.0.0,1602334,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,2085.8,1407.8,2,4,Basalt,Gabbro,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,1683181,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,,,,,"more rough, porous, less distinct colors",,12290.5,68550.9,,,,,,"smoother, more distinct colors, more speckled",,
,,,,,,,,,,,html-button-response,404,2.0.0,1686078,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,1509.4,1384.7,1,8,Andesite,Pumice,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,1738524,670efc8f27af6732888de1d8,4,42,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,,,,,,,12458.5,39980.3,,,"more coarse, speckled, rough",,,,,"more porous, less distinct, holes"
,,,,,,,,,,,html-button-response,407,2.0.0,1739837,670efc8f27af6732888de1d8,4,42,1311,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,1745029,670efc8f27af6732888de1d8,4,42,5188,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",0,class_response,3,test,1,Gabbro,Gabbro,9,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,1745542,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,1748446,670efc8f27af6732888de1d8,4,42,2899,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,2,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,1748956,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,1751541,670efc8f27af6732888de1d8,4,42,2581,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,3,test,3,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,1752053,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,1754141,670efc8f27af6732888de1d8,4,42,2084,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,test,4,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,1754652,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,1757949,670efc8f27af6732888de1d8,4,42,3294,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",0,class_response,3,test,5,Andesite,Diorite,12,FALSE,1,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,1758462,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,1763005,670efc8f27af6732888de1d8,4,42,4540,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",3,class_response,3,test,6,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,1763508,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,1765197,670efc8f27af6732888de1d8,4,42,1685,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",3,class_response,3,test,7,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,1765707,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,1766982,670efc8f27af6732888de1d8,4,42,1270,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,8,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,1767488,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,1769685,670efc8f27af6732888de1d8,4,42,2193,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",0,class_response,3,test,9,Andesite,Basalt,1,FALSE,1,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,1770200,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,1771694,670efc8f27af6732888de1d8,4,42,1489,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",5,class_response,3,test,10,Pegmatite,Gabbro,3,FALSE,6,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,1772202,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,1773829,670efc8f27af6732888de1d8,4,42,1624,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",1,class_response,3,test,11,Basalt,Andesite,3,FALSE,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,1774332,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,1776037,670efc8f27af6732888de1d8,4,42,1701,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",6,class_response,3,test,12,Peridotite,Peridotite,12,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,1776546,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,1780854,670efc8f27af6732888de1d8,4,42,4304,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",5,class_response,3,test,13,Pegmatite,Andesite,6,FALSE,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,1781359,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,1782629,670efc8f27af6732888de1d8,4,42,1267,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,3,test,14,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,1783139,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,1784749,670efc8f27af6732888de1d8,4,42,1606,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,15,Pegmatite,Peridotite,16,FALSE,6,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,1785254,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,1786485,670efc8f27af6732888de1d8,4,42,1227,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,16,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,1787002,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,1790262,670efc8f27af6732888de1d8,4,42,3256,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,test,17,Peridotite,Peridotite,4,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,1790766,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,1792373,670efc8f27af6732888de1d8,4,42,1604,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>",5,class_response,3,test,18,Pegmatite,Pegmatite,11,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,1792881,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,1794429,670efc8f27af6732888de1d8,4,42,1544,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",1,class_response,3,test,19,Basalt,Gabbro,16,FALSE,2,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,1794943,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,1797093,670efc8f27af6732888de1d8,4,42,2147,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",3,class_response,3,test,20,Gabbro,Andesite,4,FALSE,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,1797600,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,448,2.0.0,1799317,670efc8f27af6732888de1d8,4,42,1713,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",6,class_response,3,test,21,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,449,2.0.0,1799824,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,450,2.0.0,1801229,670efc8f27af6732888de1d8,4,42,1401,,,,,,,,,"<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,22,Pumice,Pumice,4,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,451,2.0.0,1801737,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,452,2.0.0,1803365,670efc8f27af6732888de1d8,4,42,1624,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,3,test,23,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,453,2.0.0,1803870,670efc8f27af6732888de1d8,4,42,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,454,2.0.0,1805686,670efc8f27af6732888de1d8,4,42,1811,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,3,test,24,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,,,
