width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Diorite,text_Andesite,time_obs,time_resp,text_Gabbro,text_Pegmatite,text_Basalt,time_fb1,time_fb2,text_Pumice,text_Peridotite
,,,,,,,,,,,html-keyboard-response,545,2.0.0,2287019,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,2288391,6503144f9a10397111eb3eb9,4,49,1370,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,4,test,3,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,2288901,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,2290208,6503144f9a10397111eb3eb9,4,49,1305,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,4,test,4,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,2290720,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,2292011,6503144f9a10397111eb3eb9,4,49,1290,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,4,test,5,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,2292523,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,2293847,6503144f9a10397111eb3eb9,4,49,1321,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,4,test,6,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,2294358,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,2295927,6503144f9a10397111eb3eb9,4,49,1567,,,,,,,,,"<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",6,class_response,4,test,7,Peridotite,Peridotite,8,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,2296439,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,2297824,6503144f9a10397111eb3eb9,4,49,1383,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",6,class_response,4,test,8,Peridotite,Peridotite,5,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,2298337,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,558,2.0.0,2302045,6503144f9a10397111eb3eb9,4,49,3706,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",3,class_response,4,test,9,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,559,2.0.0,2302557,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,560,2.0.0,2305393,6503144f9a10397111eb3eb9,4,49,2834,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,4,test,10,Peridotite,Gabbro,5,FALSE,7,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,561,2.0.0,2305906,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,562,2.0.0,2307159,6503144f9a10397111eb3eb9,4,49,1250,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,4,test,11,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,563,2.0.0,2307670,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,564,2.0.0,2308852,6503144f9a10397111eb3eb9,4,49,1181,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,4,test,12,Diorite,Diorite,7,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,565,2.0.0,2309357,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,566,2.0.0,2312346,6503144f9a10397111eb3eb9,4,49,2986,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,4,test,13,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,567,2.0.0,2312863,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,568,2.0.0,2314131,6503144f9a10397111eb3eb9,4,49,1266,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,14,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,569,2.0.0,2314645,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,570,2.0.0,2316045,6503144f9a10397111eb3eb9,4,49,1397,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",4,class_response,4,test,15,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,571,2.0.0,2316557,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,572,2.0.0,2321618,6503144f9a10397111eb3eb9,4,49,5059,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,4,test,16,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,573,2.0.0,2322133,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,574,2.0.0,2335243,6503144f9a10397111eb3eb9,4,49,13108,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,4,test,17,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,575,2.0.0,2335754,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,576,2.0.0,2337044,6503144f9a10397111eb3eb9,4,49,1288,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,4,test,18,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,577,2.0.0,2337558,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,578,2.0.0,2338735,6503144f9a10397111eb3eb9,4,49,1175,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,4,test,19,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,579,2.0.0,2339245,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,580,2.0.0,2340522,6503144f9a10397111eb3eb9,4,49,1275,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,4,test,20,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,581,2.0.0,2341037,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,582,2.0.0,2342369,6503144f9a10397111eb3eb9,4,49,1330,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,4,test,21,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,583,2.0.0,2342876,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,584,2.0.0,2356439,6503144f9a10397111eb3eb9,4,49,13560,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",3,class_response,4,test,22,Gabbro,Basalt,16,FALSE,4,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,585,2.0.0,2356954,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,586,2.0.0,2358008,6503144f9a10397111eb3eb9,4,49,1052,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,test,23,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,587,2.0.0,2358511,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,23,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,588,2.0.0,2359529,6503144f9a10397111eb3eb9,4,49,1015,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",6,class_response,4,test,24,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,589,2.0.0,2360038,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,24,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,590,2.0.0,2361247,6503144f9a10397111eb3eb9,4,49,1206,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,4,test,25,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,591,2.0.0,2361756,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,25,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,592,2.0.0,2367517,6503144f9a10397111eb3eb9,4,49,5759,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,4,test,26,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,593,2.0.0,2368032,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,26,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,594,2.0.0,2372818,6503144f9a10397111eb3eb9,4,49,4784,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,test,27,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,595,2.0.0,2373330,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,27,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,596,2.0.0,2374483,6503144f9a10397111eb3eb9,4,49,1151,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,4,test,28,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,597,2.0.0,2374992,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,598,2.0.0,2376335,6503144f9a10397111eb3eb9,4,49,1341,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,4,test,29,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,599,2.0.0,2376846,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,600,2.0.0,2378350,6503144f9a10397111eb3eb9,4,49,1502,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",6,class_response,4,test,30,Peridotite,Pegmatite,10,FALSE,7,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,601,2.0.0,2378863,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,602,2.0.0,2380803,6503144f9a10397111eb3eb9,4,49,1938,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,4,test,31,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,603,2.0.0,2381307,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,31,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,604,2.0.0,2382575,6503144f9a10397111eb3eb9,4,49,1266,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,test,32,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,605,2.0.0,2383082,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,32,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,606,2.0.0,2393169,6503144f9a10397111eb3eb9,4,49,10084,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,4,test,33,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,607,2.0.0,2393675,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,33,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,608,2.0.0,2395036,6503144f9a10397111eb3eb9,4,49,1359,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,4,test,34,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,609,2.0.0,2395547,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,34,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,610,2.0.0,2396897,6503144f9a10397111eb3eb9,4,49,1348,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",6,class_response,4,test,35,Peridotite,Peridotite,14,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,611,2.0.0,2397401,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,35,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,612,2.0.0,2404053,6503144f9a10397111eb3eb9,4,49,6650,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",3,class_response,4,test,36,Gabbro,Gabbro,14,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,613,2.0.0,2404565,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,36,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,614,2.0.0,2405717,6503144f9a10397111eb3eb9,4,49,1150,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,4,test,37,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,615,2.0.0,2406228,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,37,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,616,2.0.0,2407907,6503144f9a10397111eb3eb9,4,49,1677,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,4,test,38,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,617,2.0.0,2408418,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,38,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,618,2.0.0,2409607,6503144f9a10397111eb3eb9,4,49,1186,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,4,test,39,Andesite,Andesite,3,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,619,2.0.0,2410116,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,39,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,620,2.0.0,2412031,6503144f9a10397111eb3eb9,4,49,1913,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,4,test,40,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,621,2.0.0,2412541,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,40,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,622,2.0.0,2413861,6503144f9a10397111eb3eb9,4,49,1318,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",0,class_response,4,test,41,Andesite,Andesite,16,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,623,2.0.0,2414371,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,41,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,624,2.0.0,2416123,6503144f9a10397111eb3eb9,4,49,1749,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",0,class_response,4,test,42,Andesite,Andesite,10,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,625,2.0.0,2416627,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,42,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,626,2.0.0,2417953,6503144f9a10397111eb3eb9,4,49,1324,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,4,test,43,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,627,2.0.0,2418464,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,628,2.0.0,2419599,6503144f9a10397111eb3eb9,4,49,1133,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,4,test,44,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,629,2.0.0,2420111,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,630,2.0.0,2425248,6503144f9a10397111eb3eb9,4,49,5135,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",0,class_response,4,test,45,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,631,2.0.0,2425752,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,632,2.0.0,2427329,6503144f9a10397111eb3eb9,4,49,1575,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,4,test,46,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,633,2.0.0,2427843,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,634,2.0.0,2429260,6503144f9a10397111eb3eb9,4,49,1415,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,4,test,47,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,635,2.0.0,2429764,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,47,,,,,,,,,,,,,,,,,,,,,,,
