width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Diorite,text_Andesite,time_obs,time_resp,text_Pumice,text_Gabbro,text_Basalt,time_fb1,time_fb2,text_Peridotite,text_Obsidian,text_Pegmatite
,,,,,,,,,,,html-keyboard-response,545,2.0.0,2175734,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,2177025,664521e03117b782ed4fff45,4,24,1289,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,4,test,3,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,2177527,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,2182650,664521e03117b782ed4fff45,4,24,5121,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,test,4,Peridotite,Diorite,10,FALSE,7,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,2183152,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,2184200,664521e03117b782ed4fff45,4,24,1046,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,4,test,5,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,2184701,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,2186472,664521e03117b782ed4fff45,4,24,1768,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,test,6,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,2186974,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,2189022,664521e03117b782ed4fff45,4,24,2044,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",1,class_response,4,test,7,Basalt,Basalt,10,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,2189524,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,2190760,664521e03117b782ed4fff45,4,24,1234,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,4,test,8,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,2191262,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,558,2.0.0,2192514,664521e03117b782ed4fff45,4,24,1249,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",7,class_response,4,test,9,Pumice,Pumice,15,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,559,2.0.0,2193016,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,560,2.0.0,2195915,664521e03117b782ed4fff45,4,24,2897,,,,,,,,,"<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>",3,class_response,4,test,10,Gabbro,Gabbro,1,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,561,2.0.0,2196417,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,562,2.0.0,2199545,664521e03117b782ed4fff45,4,24,3125,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",0,class_response,4,test,11,Andesite,Andesite,14,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,563,2.0.0,2200046,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,564,2.0.0,2201490,664521e03117b782ed4fff45,4,24,1441,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",6,class_response,4,test,12,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,565,2.0.0,2201992,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,566,2.0.0,2203919,664521e03117b782ed4fff45,4,24,1923,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,4,test,13,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,567,2.0.0,2204420,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,568,2.0.0,2207457,664521e03117b782ed4fff45,4,24,3034,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,test,14,Basalt,Gabbro,10,FALSE,2,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,569,2.0.0,2207959,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,570,2.0.0,2209674,664521e03117b782ed4fff45,4,24,1712,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",3,class_response,4,test,15,Gabbro,Gabbro,14,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,571,2.0.0,2210175,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,572,2.0.0,2211241,664521e03117b782ed4fff45,4,24,1064,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,4,test,16,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,573,2.0.0,2211743,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,574,2.0.0,2213001,664521e03117b782ed4fff45,4,24,1255,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,4,test,17,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,575,2.0.0,2213503,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,576,2.0.0,2214468,664521e03117b782ed4fff45,4,24,963,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,4,test,18,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,577,2.0.0,2214969,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,578,2.0.0,2216262,664521e03117b782ed4fff45,4,24,1291,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,4,test,19,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,579,2.0.0,2216763,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,580,2.0.0,2217828,664521e03117b782ed4fff45,4,24,1062,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,4,test,20,Pegmatite,Pegmatite,3,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,581,2.0.0,2218329,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,582,2.0.0,2219541,664521e03117b782ed4fff45,4,24,1210,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,4,test,21,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,583,2.0.0,2220043,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,584,2.0.0,2224191,664521e03117b782ed4fff45,4,24,4145,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",3,class_response,4,test,22,Gabbro,Gabbro,9,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,585,2.0.0,2224693,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,586,2.0.0,2225823,664521e03117b782ed4fff45,4,24,1127,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,4,test,23,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,587,2.0.0,2226324,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,588,2.0.0,2227793,664521e03117b782ed4fff45,4,24,1467,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",5,class_response,4,test,24,Pegmatite,Peridotite,6,FALSE,6,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,589,2.0.0,2228294,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,590,2.0.0,2229692,664521e03117b782ed4fff45,4,24,1396,,,,,,,,,"<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",6,class_response,4,test,25,Peridotite,Peridotite,8,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,591,2.0.0,2230194,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,592,2.0.0,2235470,664521e03117b782ed4fff45,4,24,5274,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",0,class_response,4,test,26,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,593,2.0.0,2235971,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,594,2.0.0,2237077,664521e03117b782ed4fff45,4,24,1103,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,4,test,27,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,595,2.0.0,2237578,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,596,2.0.0,2238813,664521e03117b782ed4fff45,4,24,1232,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",2,class_response,4,test,28,Diorite,Andesite,7,FALSE,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,597,2.0.0,2239314,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,598,2.0.0,2240217,664521e03117b782ed4fff45,4,24,901,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,test,29,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,599,2.0.0,2240719,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,600,2.0.0,2242424,664521e03117b782ed4fff45,4,24,1703,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,4,test,30,Basalt,Basalt,9,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,601,2.0.0,2242925,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,602,2.0.0,2247853,664521e03117b782ed4fff45,4,24,4925,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",6,class_response,4,test,31,Peridotite,Peridotite,12,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,603,2.0.0,2248354,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,604,2.0.0,2250084,664521e03117b782ed4fff45,4,24,1727,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,4,test,32,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,605,2.0.0,2250586,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,606,2.0.0,2252795,664521e03117b782ed4fff45,4,24,2207,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",3,class_response,4,test,33,Gabbro,Gabbro,13,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,607,2.0.0,2253297,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,608,2.0.0,2256737,664521e03117b782ed4fff45,4,24,3439,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,4,test,34,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,609,2.0.0,2257239,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,610,2.0.0,2258481,664521e03117b782ed4fff45,4,24,1240,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,4,test,35,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,611,2.0.0,2258983,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,612,2.0.0,2261272,664521e03117b782ed4fff45,4,24,2287,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",3,class_response,4,test,36,Gabbro,Andesite,10,FALSE,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,613,2.0.0,2261774,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,614,2.0.0,2265333,664521e03117b782ed4fff45,4,24,3556,,,,,,,,,"<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>",3,class_response,4,test,37,Gabbro,Basalt,14,FALSE,4,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,615,2.0.0,2265835,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,616,2.0.0,2267051,664521e03117b782ed4fff45,4,24,1214,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,4,test,38,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,617,2.0.0,2267553,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,618,2.0.0,2268560,664521e03117b782ed4fff45,4,24,1005,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,4,test,39,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,619,2.0.0,2269061,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,620,2.0.0,2270227,664521e03117b782ed4fff45,4,24,1163,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,4,test,40,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,621,2.0.0,2270728,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,622,2.0.0,2271627,664521e03117b782ed4fff45,4,24,897,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,4,test,41,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,623,2.0.0,2272129,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,624,2.0.0,2273707,664521e03117b782ed4fff45,4,24,1576,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,4,test,42,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,625,2.0.0,2274210,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,626,2.0.0,2278421,664521e03117b782ed4fff45,4,24,4208,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",2,class_response,4,test,43,Diorite,Pegmatite,13,FALSE,3,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,627,2.0.0,2278922,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,628,2.0.0,2280473,664521e03117b782ed4fff45,4,24,1549,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",6,class_response,4,test,44,Peridotite,Peridotite,5,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,629,2.0.0,2280974,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,630,2.0.0,2282176,664521e03117b782ed4fff45,4,24,1200,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,4,test,45,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,631,2.0.0,2282678,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,632,2.0.0,2283686,664521e03117b782ed4fff45,4,24,1005,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,4,test,46,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,633,2.0.0,2284187,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,634,2.0.0,2285455,664521e03117b782ed4fff45,4,24,1265,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,47,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,635,2.0.0,2285956,664521e03117b782ed4fff45,4,24,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,636,2.0.0,2287339,664521e03117b782ed4fff45,4,24,1381,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,4,test,48,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,,,
