width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Basalt,text_Pumice,time_resp,text_Obsidian,text_Peridotite,time_fb1,time_fb2,text_Pegmatite,text_Andesite,text_Gabbro,text_Diorite
,,,,,,,,,,,html-button-response,526,2.0.0,1535303,5d30790f326b0f0017a2a828,3,1,922,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,4,train,10,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,527,2.0.0,1535762,5d30790f326b0f0017a2a828,3,1,456,,,,,,,,,"<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,4,train,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,528,2.0.0,1536773,5d30790f326b0f0017a2a828,3,1,1008,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,train,11,Pumice,Andesite,14,FALSE,8,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,529,2.0.0,1537320,5d30790f326b0f0017a2a828,3,1,544,,,,,,,,,"<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,530,2.0.0,1538596,5d30790f326b0f0017a2a828,3,1,1273,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,train,12,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,531,2.0.0,1539182,5d30790f326b0f0017a2a828,3,1,583,,,,,,,,,"<img src= rock_img/I_Basalt_01.jpg style=""width:8cm; height:7.880000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,4,train,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,533,2.0.0,1540224,5d30790f326b0f0017a2a828,3,1,1038,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,534,2.0.0,1541274,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,cat_selection,4,train,1,,,,,,,3,7,1047.4,Diorite,Peridotite,"[0.17272753260951584,0.12835450007030794,0.19446018478468816,0.19041255581530636,0.027953432449380634,0.08185672318562659,0.15357532842258076,0.050659742662593536]","[0.33980789031183234,0.0394675019790794,null,0.025851261393455602,0.009050122642936743,0.0889405363050266,0.4749173065103296,0.021965380857339633]",,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,535,1.0.0,1592701,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,paired_cat_display,4,train,1,,,,,,,,,16279.3,,,,,,,35141.8,,"Peridotite is like sparkle rocks, sparkly and colorful.",,,,,,"Diorite is like andesites more colorful brother, with NICE COLORS and DOTTED CHAOTIC SHAPES."
,,,,,,,,,,,html-button-response,536,2.0.0,1593753,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,cat_selection,4,train,2,,,,,,,4,7,1050.5,Gabbro,Peridotite,"[0.17272753260951584,0.12835450007030794,0.19446018478468816,0.19041255581530636,0.027953432449380634,0.08185672318562659,0.15357532842258076,0.050659742662593536]","[0.008142680466476267,0.28504479202274186,0.024488182065172618,null,0.04141342615762634,0.03444830480018459,0.5994020226557659,0.007060591832032416]",,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,537,1.0.0,1611403,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,paired_cat_display,4,train,2,,,,,,,,,5987.8,,,,,,,11656.2,,peridotite has colorful sparkles.,,,,,gabbro has dark sparkles.,
,,,,,,,,,,,html-button-response,538,2.0.0,1612506,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,cat_selection,4,train,3,,,,,,,2,8,1100.8,Basalt,Pumice,"[0.17272753260951584,0.12835450007030794,0.19446018478468816,0.19041255581530636,0.027953432449380634,0.08185672318562659,0.15357532842258076,0.050659742662593536]","[0.15165930771192698,null,0.006988108250464641,0.008522996312620268,0.07290467968994183,0.006869559985501402,0.02483055615741119,0.7282247918921336]",,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,539,1.0.0,1742123,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,paired_cat_display,4,train,3,,,,,,,,,106238.7,,,,,dark solid colors.,swiss cheese holes.,23373.7,,,,,,,,
,,,,,,,,,,,html-button-response,541,2.0.0,1742932,5d30790f326b0f0017a2a828,3,1,806,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,542,2.0.0,1744370,5d30790f326b0f0017a2a828,3,1,1436,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,4,test,1,Pegmatite,Pegmatite,3,TRUE,6,6,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,543,2.0.0,1744873,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,1,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,544,2.0.0,1745752,5d30790f326b0f0017a2a828,3,1,876,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,4,test,2,Obsidian,Obsidian,7,TRUE,5,5,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,545,2.0.0,1746253,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,1747075,5d30790f326b0f0017a2a828,3,1,817,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,4,test,3,Obsidian,Obsidian,12,TRUE,5,5,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,1747577,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,1748388,5d30790f326b0f0017a2a828,3,1,808,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,4,test,4,Pegmatite,Pegmatite,10,TRUE,6,6,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,1748890,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,1749964,5d30790f326b0f0017a2a828,3,1,1070,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,5,Pumice,Basalt,12,FALSE,8,2,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,1750466,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,1753922,5d30790f326b0f0017a2a828,3,1,3453,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",2,class_response,4,test,6,Diorite,Diorite,10,TRUE,3,3,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,1754424,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,1755355,5d30790f326b0f0017a2a828,3,1,928,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",2,class_response,4,test,7,Diorite,Peridotite,4,FALSE,3,7,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,1755858,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,1756660,5d30790f326b0f0017a2a828,3,1,799,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,4,test,8,Pegmatite,Pegmatite,12,TRUE,6,6,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,1757162,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,558,2.0.0,1758120,5d30790f326b0f0017a2a828,3,1,955,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,4,test,9,Pumice,Pumice,14,TRUE,8,8,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,559,2.0.0,1758621,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,9,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,560,2.0.0,1760110,5d30790f326b0f0017a2a828,3,1,1484,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,test,10,Pumice,Basalt,11,FALSE,8,2,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,561,2.0.0,1760612,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,10,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,562,2.0.0,1761436,5d30790f326b0f0017a2a828,3,1,821,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,4,test,11,Obsidian,Obsidian,11,TRUE,5,5,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,563,2.0.0,1761938,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,11,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,564,2.0.0,1762828,5d30790f326b0f0017a2a828,3,1,888,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,4,test,12,Obsidian,Obsidian,16,TRUE,5,5,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,565,2.0.0,1763330,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,12,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,566,2.0.0,1764258,5d30790f326b0f0017a2a828,3,1,924,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,4,test,13,Pumice,Pumice,13,TRUE,8,8,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,567,2.0.0,1764760,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,13,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,568,2.0.0,1765895,5d30790f326b0f0017a2a828,3,1,1131,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",2,class_response,4,test,14,Diorite,Peridotite,10,FALSE,3,7,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,569,2.0.0,1766397,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,14,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,570,2.0.0,1767634,5d30790f326b0f0017a2a828,3,1,1233,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,4,test,15,Pegmatite,Pegmatite,6,TRUE,6,6,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,571,2.0.0,1768137,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,15,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,572,2.0.0,1769705,5d30790f326b0f0017a2a828,3,1,1564,,,,,,,,,"<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>",7,class_response,4,test,16,Pumice,Basalt,14,FALSE,8,2,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,573,2.0.0,1770208,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,16,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,574,2.0.0,1771205,5d30790f326b0f0017a2a828,3,1,994,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,4,test,17,Diorite,Diorite,11,TRUE,3,3,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,575,2.0.0,1771708,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,17,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,576,2.0.0,1772643,5d30790f326b0f0017a2a828,3,1,932,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,4,test,18,Pumice,Pumice,9,TRUE,8,8,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,577,2.0.0,1773145,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,18,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,578,2.0.0,1776937,5d30790f326b0f0017a2a828,3,1,3788,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",0,class_response,4,test,19,Andesite,Andesite,7,TRUE,1,1,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,579,2.0.0,1777440,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,19,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,580,2.0.0,1778258,5d30790f326b0f0017a2a828,3,1,815,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,4,test,20,Basalt,Basalt,9,TRUE,2,2,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,581,2.0.0,1778760,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,20,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,582,2.0.0,1780810,5d30790f326b0f0017a2a828,3,1,2046,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,4,test,21,Diorite,Gabbro,15,FALSE,3,4,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,583,2.0.0,1781312,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,21,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,584,2.0.0,1783233,5d30790f326b0f0017a2a828,3,1,1918,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,4,test,22,Gabbro,Gabbro,10,TRUE,4,4,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,585,2.0.0,1783736,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,22,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,586,2.0.0,1784876,5d30790f326b0f0017a2a828,3,1,1136,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",3,class_response,4,test,23,Gabbro,Gabbro,13,TRUE,4,4,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,587,2.0.0,1785379,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,23,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,588,2.0.0,1787504,5d30790f326b0f0017a2a828,3,1,2122,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,4,test,24,Andesite,Andesite,11,TRUE,1,1,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,589,2.0.0,1788006,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,24,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,590,2.0.0,1789333,5d30790f326b0f0017a2a828,3,1,1323,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",3,class_response,4,test,25,Gabbro,Peridotite,7,FALSE,4,7,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,591,2.0.0,1789836,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,25,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,592,2.0.0,1790662,5d30790f326b0f0017a2a828,3,1,822,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,4,test,26,Pumice,Pumice,8,TRUE,8,8,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,593,2.0.0,1791163,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,26,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,594,2.0.0,1792659,5d30790f326b0f0017a2a828,3,1,1492,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",6,class_response,4,test,27,Peridotite,Diorite,6,FALSE,7,3,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,595,2.0.0,1793162,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,27,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,596,2.0.0,1794113,5d30790f326b0f0017a2a828,3,1,946,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",6,class_response,4,test,28,Peridotite,Diorite,15,FALSE,7,3,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,597,2.0.0,1794617,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,28,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,598,2.0.0,1795659,5d30790f326b0f0017a2a828,3,1,1038,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,4,test,29,Obsidian,Obsidian,6,TRUE,5,5,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,599,2.0.0,1796161,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,29,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,600,2.0.0,1797551,5d30790f326b0f0017a2a828,3,1,1387,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",3,class_response,4,test,30,Gabbro,Andesite,1,FALSE,4,1,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,601,2.0.0,1798053,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,30,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,602,2.0.0,1799537,5d30790f326b0f0017a2a828,3,1,1481,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,4,test,31,Andesite,Andesite,3,TRUE,1,1,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,603,2.0.0,1800040,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,31,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,604,2.0.0,1801061,5d30790f326b0f0017a2a828,3,1,1019,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,4,test,32,Andesite,Andesite,9,TRUE,1,1,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,605,2.0.0,1801564,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,32,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,606,2.0.0,1802584,5d30790f326b0f0017a2a828,3,1,1015,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",1,class_response,4,test,33,Basalt,Basalt,10,TRUE,2,2,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,607,2.0.0,1803087,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,33,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,608,2.0.0,1803960,5d30790f326b0f0017a2a828,3,1,869,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,4,test,34,Pegmatite,Pegmatite,16,TRUE,6,6,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,609,2.0.0,1804462,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,34,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,610,2.0.0,1806670,5d30790f326b0f0017a2a828,3,1,2205,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",6,class_response,4,test,35,Peridotite,Gabbro,12,FALSE,7,4,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,611,2.0.0,1807174,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,35,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,612,2.0.0,1808124,5d30790f326b0f0017a2a828,3,1,946,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,4,test,36,Pumice,Pumice,5,TRUE,8,8,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,613,2.0.0,1808626,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,36,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,614,2.0.0,1809926,5d30790f326b0f0017a2a828,3,1,1296,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,4,test,37,Basalt,Basalt,8,TRUE,2,2,TRUE,,,,,,,,,,,,,,,,,
