"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Gabbro","text_Pegmatite","time_resp","text_Andesite","text_Basalt","time_fb1","time_fb2","text_Diorite","text_Peridotite"
"","","","","","","","","","","","html-button-response","390","2.0.0","1679709","6516e4bf9463264599a746f9","3","45","3387","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","train","9","Gabbro","Gabbro","09","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","391","2.0.0","1681080","6516e4bf9463264599a746f9","3","45","1368","","","","","","","","","<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","1682776","6516e4bf9463264599a746f9","3","45","1693","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","3","train","10","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","1684167","6516e4bf9463264599a746f9","3","45","1389","","","","","","","","","<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","1685803","6516e4bf9463264599a746f9","3","45","1633","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","3","train","11","Peridotite","Peridotite","06","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1687052","6516e4bf9463264599a746f9","3","45","1247","","","","","","","","","<img src= rock_img/I_Peridotite_06.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1689511","6516e4bf9463264599a746f9","3","45","2455","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","3","train","12","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1690760","6516e4bf9463264599a746f9","3","45","1247","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1692893","6516e4bf9463264599a746f9","3","45","2130","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1694813","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","4","7","1918","Gabbro","Peridotite","[0.24879779936547616,0.1292768357429221,0.17207394946676202,0.21209821049355218,0.030412363790673386,0.07574472261929112,0.10118375473064971,0.030412363790673386]","[0.13415408611035037,0.0878670993862752,0.2405460954011125,null,0.016682464565915486,0.09799523162567783,0.41039716843292984,0.012357854477738836]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1743934","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","8487.5","","","","","matte color pretty much solid grey or brown","","40639.10000000149","","","","","","always has a hint of green or orange"
"","","","","","","","","","","","html-button-response","402","2.0.0","1745782","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","4","1845.2999999970198","Andesite","Gabbro","[0.24879779936547616,0.1292768357429221,0.17207394946676202,0.21209821049355218,0.030412363790673386,0.07574472261929112,0.10118375473064971,0.030412363790673386]","[null,0.2222675468140493,0.17778045939695594,0.33908139593358355,0.016016146359679306,0.1847872938953732,0.015553662067750908,0.044513495532607805]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1794583","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","9778.20000000298","","","","","meteorite like looking rock usually solid in color","","39010.59999999404","gravel looking stuff","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1796278","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","4","1690.5","Diorite","Gabbro","[0.24879779936547616,0.1292768357429221,0.17207394946676202,0.21209821049355218,0.030412363790673386,0.07574472261929112,0.10118375473064971,0.030412363790673386]","[0.19324858370208903,0.08227768217017335,null,0.3207150063247075,0.01584004588959618,0.21090228068442116,0.1664721761073694,0.010544225121643259]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1820700","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6721.20000000298","","","","","matte solid color","","17694.09999999404","","","","","looks like what granite is",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1825606","6516e4bf9463264599a746f9","3","45","4903","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1827984","6516e4bf9463264599a746f9","3","45","2373","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","6","class_response","3","test","1","Peridotite","Peridotite","07","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1828518","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1830757","6516e4bf9463264599a746f9","3","45","2237","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","3","test","2","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1831285","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1836528","6516e4bf9463264599a746f9","3","45","5240","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","3","test","3","Diorite","Gabbro","15","false","3","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1837067","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1839708","6516e4bf9463264599a746f9","3","45","2638","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","3","test","4","Diorite","Diorite","07","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1840212","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1848715","6516e4bf9463264599a746f9","3","45","8495","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","3","test","5","Pegmatite","Peridotite","04","false","6","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1849236","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1850991","6516e4bf9463264599a746f9","3","45","1752","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","3","test","6","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1851508","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1856691","6516e4bf9463264599a746f9","3","45","5180","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","2","class_response","3","test","7","Diorite","Andesite","01","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1857217","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1859343","6516e4bf9463264599a746f9","3","45","2121","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","6","class_response","3","test","8","Peridotite","Gabbro","01","false","7","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1859853","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1861741","6516e4bf9463264599a746f9","3","45","1867","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","3","test","9","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1862261","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
