"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Pegmatite","text_Diorite","text_Peridotite","time_fb1","time_fb2","text_Pumice","text_Andesite","text_Gabbro"
"","","","","","","","","","","","html-button-response","396","2.0.0","6016023","67143d69d010fd19ac3a1e06","3","26","1560","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","6","class_response","3","train","12","Peridotite","Peridotite","12","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","6017256","67143d69d010fd19ac3a1e06","3","26","1230","","","","","","","","","<img src= rock_img/I_Peridotite_12.jpg style=""width:8cm; height:4.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","6018785","67143d69d010fd19ac3a1e06","3","26","1527","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","6020269","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","3","7","1481.1000000238419","Diorite","Peridotite","[0.18129026939354254,0.08454806283979276,0.10773001008456871,0.2128190118967673,0.05889387302839784,0.10391906279752998,0.10773001008456871,0.1430696998748322]","[0.0468761564848701,0.013276595993524959,null,0.08430755595381073,0.015840045889596182,0.1553684340769701,0.6737869864795847,0.01054422512164326]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","6130069","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","7419.900000035763","","","","","","","102361.90000003576","","Smooth, sharp and colorful","Spotted, irregular and rough","","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","6132026","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","3","6","1951.3999999761581","Diorite","Pegmatite","[0.18129026939354254,0.08454806283979276,0.10773001008456871,0.2128190118967673,0.05889387302839784,0.10391906279752998,0.10773001008456871,0.1430696998748322]","[0.0468761564848701,0.013276595993524959,null,0.08430755595381073,0.015840045889596182,0.1553684340769701,0.6737869864795847,0.01054422512164326]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","6215302","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","6553.200000047684","","","","","","","76708.70000004768","Bright, shinny and smooth","Colorful, sharp and unique","","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","6217364","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","2","8","2056.100000023842","Basalt","Pumice","[0.18129026939354254,0.08454806283979276,0.10773001008456871,0.2128190118967673,0.05889387302839784,0.10391906279752998,0.10773001008456871,0.1430696998748322]","[0.015356990213088617,null,0.04013183908500935,0.014917439026545104,0.04389942068395376,0.06782519863031528,0.31946421420400384,0.49840489815708394]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","6404041","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6102","","","","","Hard, rough and sandy","","180555.5","","","","","","Clay-like, rough and shape-like","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","6407522","67143d69d010fd19ac3a1e06","3","26","3478","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","6410288","67143d69d010fd19ac3a1e06","3","26","2764","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Andesite","11","false","2","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","6410791","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","6414661","67143d69d010fd19ac3a1e06","3","26","3869","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","2","class_response","3","test","2","Diorite","Gabbro","14","false","3","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","6415175","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","6416598","67143d69d010fd19ac3a1e06","3","26","1419","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","3","test","3","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","6417100","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","6456850","67143d69d010fd19ac3a1e06","3","26","39747","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","4","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","6457361","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","6459256","67143d69d010fd19ac3a1e06","3","26","1893","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","2","class_response","3","test","5","Diorite","Diorite","10","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","6459768","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","6461396","67143d69d010fd19ac3a1e06","3","26","1625","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","3","test","6","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","6461910","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","6475981","67143d69d010fd19ac3a1e06","3","26","14067","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","3","test","7","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","6476489","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","6478131","67143d69d010fd19ac3a1e06","3","26","1639","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Obsidian","04","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","6478634","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","6480225","67143d69d010fd19ac3a1e06","3","26","1588","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","3","test","9","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","6480731","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","6482193","67143d69d010fd19ac3a1e06","3","26","1460","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","4","class_response","3","test","10","Obsidian","Obsidian","07","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","6482704","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","6484430","67143d69d010fd19ac3a1e06","3","26","1723","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","3","test","11","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","6484941","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","6486630","67143d69d010fd19ac3a1e06","3","26","1686","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","0","class_response","3","test","12","Andesite","Pegmatite","12","false","1","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","6487143","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","6488706","67143d69d010fd19ac3a1e06","3","26","1560","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","13","Andesite","Gabbro","10","false","1","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","433","2.0.0","6489220","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","","","","","","","","","","","","","","","","",""
