"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Pegmatite","text_Peridotite","time_resp","text_Pumice","text_Diorite","time_fb1","time_fb2","text_Andesite","text_Basalt","text_Gabbro"
"","","","","","","","","","","","html-button-response","389","2.0.0","2372389","5e4c0ba01ae5a4000b539387","3","29","1262","","","","","","","","","<img src= rock_img/I_Basalt_02.jpg style=""width:8cm; height:6.45cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","390","2.0.0","2376640","5e4c0ba01ae5a4000b539387","3","29","4248","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","3","train","9","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","391","2.0.0","2377849","5e4c0ba01ae5a4000b539387","3","29","1205","","","","","","","","","<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","2379748","5e4c0ba01ae5a4000b539387","3","29","1896","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","3","train","10","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","2380928","5e4c0ba01ae5a4000b539387","3","29","1177","","","","","","","","","<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","2382466","5e4c0ba01ae5a4000b539387","3","29","1535","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","3","train","11","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","2383530","5e4c0ba01ae5a4000b539387","3","29","1060","","","","","","","","","<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","2387430","5e4c0ba01ae5a4000b539387","3","29","3898","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","3","train","12","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","2388717","5e4c0ba01ae5a4000b539387","3","29","1285","","","","","","","","","<img src= rock_img/I_Pegmatite_06.jpg style=""width:8cm; height:5.17cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","2390678","5e4c0ba01ae5a4000b539387","3","29","1957","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","2392517","5e4c0ba01ae5a4000b539387","3","29","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","7","1835.300000011921","Andesite","Peridotite","[0.16197251221507772,0.11283757619745532,0.16239890581310193,0.2058304168683225,0.024674066408317253,0.10488448882609376,0.14530993781052076,0.08209209586111084]","[null,0.18098454005554968,0.011877437497251916,0.069853212190141,0.04391699590608652,0.03994383539815623,0.5816104640252953,0.0718135149275193]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","2418479","5e4c0ba01ae5a4000b539387","3","29","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","7863.4000000059605","","","","","","color pattern, shape and size ","18093.60000000894","","","","","color, shape and structure ","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","2420107","5e4c0ba01ae5a4000b539387","3","29","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","4","1626.4000000059605","Basalt","Gabbro","[0.16197251221507772,0.11283757619745532,0.16239890581310193,0.2058304168683225,0.024674066408317253,0.10488448882609376,0.14530993781052076,0.08209209586111084]","[0.24288410717479428,null,0.012230989538602136,0.014917439026545107,0.19170256801229943,0.05387477385711169,0.10756046818653424,0.3768296542041132]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2451576","5e4c0ba01ae5a4000b539387","3","29","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","6235.399999991059","","","","","","","25230.09999999404","","","","","","color deepness, solidity ","size, pattern and structure "
"","","","","","","","","","","","html-button-response","404","2.0.0","2453248","5e4c0ba01ae5a4000b539387","3","29","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","7","1670","Diorite","Peridotite","[0.16197251221507772,0.11283757619745532,0.16239890581310193,0.2058304168683225,0.024674066408317253,0.10488448882609376,0.14530993781052076,0.08209209586111084]","[0.013395137029181431,0.04675761544921363,null,0.13110907552328618,0.015840045889596182,0.15332938681169903,0.41277885006219045,0.22678988923483318]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2484248","5e4c0ba01ae5a4000b539387","3","29","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6405","","","","","","pattern size and solidity","24587.40000000596","","skin structure and size ","","","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","2486849","5e4c0ba01ae5a4000b539387","3","29","2599","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2489347","5e4c0ba01ae5a4000b539387","3","29","2495","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Basalt","05","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2489857","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2491875","5e4c0ba01ae5a4000b539387","3","29","2016","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","3","test","2","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2492388","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2494546","5e4c0ba01ae5a4000b539387","3","29","2156","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","3","test","3","Pegmatite","Pegmatite","07","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2495058","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2497440","5e4c0ba01ae5a4000b539387","3","29","2380","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","4","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2497945","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2500317","5e4c0ba01ae5a4000b539387","3","29","2371","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","3","test","5","Basalt","Gabbro","11","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2500826","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2504211","5e4c0ba01ae5a4000b539387","3","29","3384","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","3","test","6","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2504720","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2506922","5e4c0ba01ae5a4000b539387","3","29","2200","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","7","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2507434","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2511363","5e4c0ba01ae5a4000b539387","3","29","3927","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","5","class_response","3","test","8","Pegmatite","Andesite","14","false","6","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2511872","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2513926","5e4c0ba01ae5a4000b539387","3","29","2051","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","9","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2514432","5e4c0ba01ae5a4000b539387","3","29","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
