"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Pegmatite","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Diorite","text_Gabbro"
"","","","","","","","","","","","html-button-response","397","2.0.0","1868760","673b439b4c9758dc0048ace1","3","8","823","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1870037","673b439b4c9758dc0048ace1","3","8","1276","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1871783","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","6","7","1745.199999999255","Pegmatite","Peridotite","[0.1867038613410432,0.08393173675314551,0.16966788736714095,0.1867038613410432,0.10723489531237816,0.10416146896428823,0.10723489531237816,0.054361393608582484]","[0.07633017815951623,0.1265479465953359,0.03213328874020621,0.030663711712497117,0.028108402403122356,null,0.5076694440526477,0.19854702833667454]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1906504","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","6644.60000000149","","","","","","","28073.900000002235","round and sharp edges","rounded edges
no sharp edges","","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1908039","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","3","6","1534.300000000745","Diorite","Pegmatite","[0.1867038613410432,0.08393173675314551,0.16966788736714095,0.1867038613410432,0.10723489531237816,0.10416146896428823,0.10723489531237816,0.054361393608582484]","[0.1650798816703185,0.05927732011129056,null,0.09682726061588766,0.08280208480097352,0.44621821869716727,0.1392510089827192,0.01054422512164326]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1937460","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","6137.20000000298","","","","","","","23281.70000000298","rounded edges and sharp edges","","","","","think of diamond shapes",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1939024","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","1","4","1563.800000000745","Andesite","Gabbro","[0.1867038613410432,0.08393173675314551,0.16966788736714095,0.1867038613410432,0.10723489531237816,0.10416146896428823,0.10723489531237816,0.054361393608582484]","[null,0.2080264051344049,0.12564099597810474,0.2421794602105279,0.1624599288445109,0.012042985851749014,0.233037577994502,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1961680","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5728.60000000149","","","","","","","16925.89999999851","","","","","grey colors mostly","","earth colored rocks"
"","","","","","","","","","","","html-button-response","407","2.0.0","1964273","673b439b4c9758dc0048ace1","3","8","2592","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1975484","673b439b4c9758dc0048ace1","3","8","11210","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","6","class_response","3","test","1","Peridotite","Pegmatite","10","false","7","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1975992","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1979091","673b439b4c9758dc0048ace1","3","8","3097","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","3","test","2","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1979601","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1995633","673b439b4c9758dc0048ace1","3","8","16031","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","6","class_response","3","test","3","Peridotite","Gabbro","16","false","7","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1996148","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2017641","673b439b4c9758dc0048ace1","3","8","21492","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","0","class_response","3","test","4","Andesite","Basalt","11","false","1","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2018154","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2024173","673b439b4c9758dc0048ace1","3","8","6018","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","3","test","5","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2024674","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2025880","673b439b4c9758dc0048ace1","3","8","1205","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","6","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2026382","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2034780","673b439b4c9758dc0048ace1","3","8","8397","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","test","7","Gabbro","Peridotite","16","false","4","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2035289","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2037767","673b439b4c9758dc0048ace1","3","8","2477","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","3","class_response","3","test","8","Gabbro","Gabbro","13","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2038276","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2039762","673b439b4c9758dc0048ace1","3","8","1485","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","7","class_response","3","test","9","Pumice","Peridotite","10","false","8","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2040276","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2042416","673b439b4c9758dc0048ace1","3","8","2139","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","1","class_response","3","test","10","Basalt","Andesite","10","false","2","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2042928","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2044027","673b439b4c9758dc0048ace1","3","8","1097","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","3","test","11","Basalt","Basalt","05","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","2044528","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","2046718","673b439b4c9758dc0048ace1","3","8","2189","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","3","test","12","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","2047224","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","2048774","673b439b4c9758dc0048ace1","3","8","1550","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","5","class_response","3","test","13","Pegmatite","Diorite","11","false","6","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","433","2.0.0","2049282","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","434","2.0.0","2050634","673b439b4c9758dc0048ace1","3","8","1351","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","3","test","14","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","","",""
