"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Peridotite","time_resp","text_Obsidian","text_Andesite","time_fb1","time_fb2","text_Gabbro","text_Pumice","text_Basalt"
"","","","","","","","","","","","html-button-response","241","2.0.0","553868","67347d8b1384d96ae2d1b0c5","3","12","1757","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","556910","67347d8b1384d96ae2d1b0c5","3","12","3040","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","2","train","2","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","558022","67347d8b1384d96ae2d1b0c5","3","12","1111","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","559736","67347d8b1384d96ae2d1b0c5","3","12","1710","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","2","train","3","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","560741","67347d8b1384d96ae2d1b0c5","3","12","1004","","","","","","","","","<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","563004","67347d8b1384d96ae2d1b0c5","3","12","2262","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","2","train","4","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","564608","67347d8b1384d96ae2d1b0c5","3","12","1601","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","566775","67347d8b1384d96ae2d1b0c5","3","12","2165","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","2","class_response","2","train","5","Diorite","Peridotite","08","false","3","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","567937","67347d8b1384d96ae2d1b0c5","3","12","1160","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","570475","67347d8b1384d96ae2d1b0c5","3","12","2535","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","3","class_response","2","train","6","Gabbro","Gabbro","09","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","571517","67347d8b1384d96ae2d1b0c5","3","12","1040","","","","","","","","","<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","573240","67347d8b1384d96ae2d1b0c5","3","12","1722","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","7","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","574319","67347d8b1384d96ae2d1b0c5","3","12","1076","","","","","","","","","<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","576940","67347d8b1384d96ae2d1b0c5","3","12","2619","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","train","8","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","578066","67347d8b1384d96ae2d1b0c5","3","12","1124","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","579910","67347d8b1384d96ae2d1b0c5","3","12","1842","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","9","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","580975","67347d8b1384d96ae2d1b0c5","3","12","1063","","","","","","","","","<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","582663","67347d8b1384d96ae2d1b0c5","3","12","1687","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","583706","67347d8b1384d96ae2d1b0c5","3","12","1040","","","","","","","","","<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","586579","67347d8b1384d96ae2d1b0c5","3","12","2872","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","3","class_response","2","train","11","Gabbro","Basalt","16","false","4","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","587789","67347d8b1384d96ae2d1b0c5","3","12","1207","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","589369","67347d8b1384d96ae2d1b0c5","3","12","1579","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Pegmatite","07","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","590566","67347d8b1384d96ae2d1b0c5","3","12","1196","","","","","","","","","<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","592171","67347d8b1384d96ae2d1b0c5","3","12","1603","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","593883","67347d8b1384d96ae2d1b0c5","3","12","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","7","1710","Diorite","Peridotite","[0.15526213456336502,0.11881701582001883,0.15526213456336502,0.15526213456336502,0.09613141158146338,0.06861238257188187,0.11807625601173143,0.13257653032480954]","[0.2778208746761789,0.024363151014295644,null,0.03182980421577509,0.0802665111996776,0.08306718592565131,0.4833033454441215,0.019349127524299976]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","623591","67347d8b1384d96ae2d1b0c5","3","12","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6356","","","","","has very rough surface ","is very fine surface ","23347","","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","626223","67347d8b1384d96ae2d1b0c5","3","12","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","4","2629","Andesite","Gabbro","[0.15526213456336502,0.11881701582001883,0.15526213456336502,0.15526213456336502,0.09613141158146338,0.06861238257188187,0.11807625601173143,0.13257653032480954]","[null,0.027123989211837285,0.021795632220000808,0.2801279046558634,0.029390349199315248,0.17569736375842257,0.43537980810171883,0.030484952852841835]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","668443","67347d8b1384d96ae2d1b0c5","3","12","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6415","","","","","","","35799","","Has porous surface ","","","is very fine surface","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","670811","67347d8b1384d96ae2d1b0c5","3","12","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","4","8","2354","Gabbro","Pumice","[0.15526213456336502,0.11881701582001883,0.15526213456336502,0.15526213456336502,0.09613141158146338,0.06861238257188187,0.11807625601173143,0.13257653032480954]","[0.279392868354372,0.07682668235030482,0.28069205959772797,null,0.08181238737444708,0.12862634493690014,0.07877312410479122,0.07387653328145674]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","704911","67347d8b1384d96ae2d1b0c5","3","12","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6761","","","","","","","27331","","","","","very heavy in nature ","has light weight",""
"","","","","","","","","","","","html-button-response","273","2.0.0","706981","67347d8b1384d96ae2d1b0c5","3","12","2063","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
