"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Gabbro","time_resp","text_Andesite","text_Peridotite","text_Pumice","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","253","2.0.0","3319604","667f52753697ee3c2bdb9976","3","14","713","","","","","","","","","<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","3339190","667f52753697ee3c2bdb9976","3","14","19585","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","3","class_response","2","train","8","Gabbro","Basalt","04","false","4","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","3340196","667f52753697ee3c2bdb9976","3","14","1005","","","","","","","","","<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","3356705","667f52753697ee3c2bdb9976","3","14","16508","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","0","class_response","2","train","9","Andesite","Diorite","08","false","1","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","3357730","667f52753697ee3c2bdb9976","3","14","1025","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","3359113","667f52753697ee3c2bdb9976","3","14","1382","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","3359927","667f52753697ee3c2bdb9976","3","14","814","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","3379397","667f52753697ee3c2bdb9976","3","14","19469","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","3380136","667f52753697ee3c2bdb9976","3","14","737","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","3385798","667f52753697ee3c2bdb9976","3","14","5662","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","3386491","667f52753697ee3c2bdb9976","3","14","691","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","3387896","667f52753697ee3c2bdb9976","3","14","1405","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","3391012","667f52753697ee3c2bdb9976","3","14","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","3114.300000011921","Basalt","Gabbro","[0.18666221940566405,0.10444592686477865,0.14159640788364034,0.3431794739842728,0.04476254008490514,0.04476254008490514,0.04476254008490514,0.08982835160692884]","[0.841857044786451,null,0.022444416123572838,0.027374171807857582,0.02935809787592339,0.022063662635762225,0.028551501671482495,0.028351105098950592]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","3657957","667f52753697ee3c2bdb9976","3","14","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6400.100000023842","","","","","fine grain, dark gray to black , small air pockets","black to dark green, coarse grain , mottled appearance ","260547.09999996424","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","3661191","667f52753697ee3c2bdb9976","3","14","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","7","3233.099999964237","Andesite","Peridotite","[0.18666221940566405,0.10444592686477865,0.14159640788364034,0.3431794739842728,0.04476254008490514,0.04476254008490514,0.04476254008490514,0.08982835160692884]","[null,0.027123989211837285,0.021795632220000808,0.2801279046558634,0.029390349199315248,0.02209942089917338,0.588977750960968,0.030484952852841835]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","3782459","667f52753697ee3c2bdb9976","3","14","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6931.100000023842","","","","","","","114330.60000002384","gray to light gray, fine grain, crystals","green to dark green, coarse grain, ","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","3784522","667f52753697ee3c2bdb9976","3","14","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","2","2061.7000000476837","Andesite","Basalt","[0.18666221940566405,0.10444592686477865,0.14159640788364034,0.3431794739842728,0.04476254008490514,0.04476254008490514,0.04476254008490514,0.08982835160692884]","[null,0.027123989211837285,0.021795632220000808,0.2801279046558634,0.029390349199315248,0.02209942089917338,0.588977750960968,0.030484952852841835]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","3976286","667f52753697ee3c2bdb9976","3","14","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6124.699999988079","","","","","dark color, fine grain, bubbles","","185638.09999996424","gray to light gray, fine grain, ","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","3978936","667f52753697ee3c2bdb9976","3","14","2649","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","4018410","667f52753697ee3c2bdb9976","3","14","39473","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","2","test","1","Basalt","Gabbro","16","false","2","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","4018912","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","4020171","667f52753697ee3c2bdb9976","3","14","1258","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","test","2","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","4020683","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","4030695","667f52753697ee3c2bdb9976","3","14","10011","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","3","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","4031201","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","4111991","667f52753697ee3c2bdb9976","3","14","80790","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","test","4","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","4112501","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","4115347","667f52753697ee3c2bdb9976","3","14","2845","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","2","test","5","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","4115852","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","4117783","667f52753697ee3c2bdb9976","3","14","1930","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","2","test","6","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","4118298","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","4121034","667f52753697ee3c2bdb9976","3","14","2734","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","2","test","7","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","4121549","667f52753697ee3c2bdb9976","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","4122734","667f52753697ee3c2bdb9976","3","14","1184","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","2","test","8","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","",""
