"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Peridotite","time_resp","text_Diorite","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Pegmatite"
"","","","","","","","","","","","html-button-response","391","2.0.0","1890367","663a722d7e8c2b7e771bd95c","3","25","663","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","1891463","663a722d7e8c2b7e771bd95c","3","25","1095","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","train","10","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","1892375","663a722d7e8c2b7e771bd95c","3","25","911","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","1894279","663a722d7e8c2b7e771bd95c","3","25","1903","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","3","train","11","Andesite","Andesite","09","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1895011","663a722d7e8c2b7e771bd95c","3","25","731","","","","","","","","","<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1900623","663a722d7e8c2b7e771bd95c","3","25","5611","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","3","train","12","Gabbro","Gabbro","05","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1901471","663a722d7e8c2b7e771bd95c","3","25","847","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1902735","663a722d7e8c2b7e771bd95c","3","25","1263","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1905807","663a722d7e8c2b7e771bd95c","3","25","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","4","3070.5999999940395","Andesite","Gabbro","[0.23942999294082576,0.15006865655718693,0.10432405152525656,0.19019300459235036,0.03220085740016017,0.04820028044512665,0.20338229913893338,0.03220085740016017]","[null,0.14642517449348078,0.06767913659006637,0.4560240048843933,0.016016146359679306,0.15688644434896595,0.14035644733721375,0.016612645986200585]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1966647","663a722d7e8c2b7e771bd95c","3","25","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","6203","","","","","grey or dark grey rock, specks of white","","54635.5","","","rougher rock with some specks, can be grey, dark grey or brown","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1968834","663a722d7e8c2b7e771bd95c","3","25","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","4","2186.7000000029802","Basalt","Gabbro","[0.23942999294082576,0.15006865655718693,0.10432405152525656,0.19019300459235036,0.03220085740016017,0.04820028044512665,0.20338229913893338,0.03220085740016017]","[0.3808862795280911,null,0.040131839085009356,0.43624842743436204,0.04389942068395377,0.012023499537500851,0.04345986949741025,0.04335066423367273]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2015498","663a722d7e8c2b7e771bd95c","3","25","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5786.800000011921","","","","","","","40875.29999999702","","smoother rock, can be brown or grey, solid color","rougher rock can be brown or grey with specks ","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2018114","663a722d7e8c2b7e771bd95c","3","25","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","6","7","2615.0999999940395","Pegmatite","Peridotite","[0.23942999294082576,0.15006865655718693,0.10432405152525656,0.19019300459235036,0.03220085740016017,0.04820028044512665,0.20338229913893338,0.03220085740016017]","[0.05092171297277437,0.048932843973837736,0.06511045996518826,0.06213271196678034,0.056954985969548635,null,0.0514883739724714,0.6644589111793993]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2066314","663a722d7e8c2b7e771bd95c","3","25","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5970.79999999702","","","","","","greenish grey rock with some shine to it","42227.20000000298","","","","","","crystal infused with rock, colorful"
"","","","","","","","","","","","html-button-response","407","2.0.0","2068591","663a722d7e8c2b7e771bd95c","3","25","2275","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2077430","663a722d7e8c2b7e771bd95c","3","25","8839","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","3","class_response","3","test","1","Gabbro","Basalt","14","false","4","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2077931","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2096018","663a722d7e8c2b7e771bd95c","3","25","18086","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","3","test","2","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2096524","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2106103","663a722d7e8c2b7e771bd95c","3","25","9577","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","test","3","Gabbro","Andesite","14","false","4","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2106614","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2107599","663a722d7e8c2b7e771bd95c","3","25","984","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","3","test","4","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2108113","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2109079","663a722d7e8c2b7e771bd95c","3","25","965","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","3","test","5","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2109585","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2117272","663a722d7e8c2b7e771bd95c","3","25","7686","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","1","class_response","3","test","6","Basalt","Andesite","03","false","2","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2117784","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2131071","663a722d7e8c2b7e771bd95c","3","25","13286","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","0","class_response","3","test","7","Andesite","Basalt","11","false","1","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2131582","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2132851","663a722d7e8c2b7e771bd95c","3","25","1267","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","3","test","8","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2133355","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2134535","663a722d7e8c2b7e771bd95c","3","25","1179","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","3","test","9","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2135037","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2136079","663a722d7e8c2b7e771bd95c","3","25","1041","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","10","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2136592","663a722d7e8c2b7e771bd95c","3","25","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2141175","663a722d7e8c2b7e771bd95c","3","25","4581","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","11","Gabbro","Gabbro","10","true","4","4","","","","","","","","","","","","","","","",""
